FileName	P	Q	R	W	X	Y	Z
seq12/frame00041.png	-0.048451	-0.976706	0.144628	0.151040	10.738273	0.371941	52.203301
seq12/frame00040.png	-0.035195	-0.978283	0.154520	0.133758	11.744646	0.422347	51.998801
seq12/frame00039.png	-0.032087	-0.978236	0.180074	0.098280	12.275690	0.410531	51.853557
seq12/frame00038.png	-0.018571	-0.973993	0.203450	0.098136	12.958501	0.347900	51.799497
seq2/frame00152.png	0.007040	0.990374	-0.111429	0.081774	22.646954	-0.294159	58.816611
seq12/frame00012.png	-0.024503	0.952842	-0.156191	0.259049	23.812901	-0.138699	58.526135
seq4/frame00182.png	-0.025270	0.964884	-0.224983	0.133380	15.636588	-0.068771	57.591522
seq4/frame00181.png	-0.016681	0.966504	-0.219784	0.131666	16.523381	0.027255	57.568054
seq4/frame00180.png	-0.013214	0.975105	-0.192108	0.110141	17.328401	0.023281	57.662181
seq12/frame00050.png	-0.063077	-0.956092	0.240659	0.154937	4.622181	0.647111	53.136718
seq2/frame00161.png	-0.087971	0.978818	-0.153460	0.103567	16.390372	0.096422	58.025204
seq2/frame00160.png	-0.082790	0.977369	-0.162914	0.106778	17.113266	0.227459	58.027029
seq1/frame00093.png	-0.006279	0.958396	-0.145204	0.245679	22.357279	-0.097487	54.418270
seq2/frame00151.png	0.007450	0.993265	-0.096286	0.063691	23.434914	-0.162897	58.644595
seq2/frame00150.png	0.009473	0.993357	-0.087563	0.073777	24.079988	-0.219353	58.612242
seq2/frame00149.png	0.005928	0.985142	-0.107467	0.133918	24.639025	-0.164009	58.430431
seq1/frame00115.png	-0.037355	-0.976105	0.179556	0.116637	6.495402	0.715499	53.854503
seq1/frame00103.png	-0.034559	0.975164	-0.195141	0.099381	15.067972	0.320992	54.582348
seq1/frame00104.png	-0.023131	0.980016	-0.194324	0.041920	14.329803	0.266340	54.526531
seq2/frame00148.png	-0.001609	0.982981	-0.110513	0.146832	25.232855	-0.086272	58.234738
seq2/frame00147.png	-0.007322	0.964006	-0.135451	0.228706	25.772443	-0.064314	58.213198
seq2/frame00145.png	0.012030	0.965681	-0.126741	0.226421	27.030745	-0.336450	58.092908
seq2/frame00144.png	0.005721	0.950150	-0.137590	0.279742	27.625128	-0.409982	57.990375
seq2/frame00143.png	-0.013240	0.957384	-0.136139	0.254373	28.279347	-0.447682	57.952249
seq2/frame00142.png	-0.016553	0.948589	-0.137764	0.284485	28.780491	-0.447982	57.626401
seq2/frame00146.png	-0.001919	0.966592	-0.109767	0.231628	26.479501	-0.356362	58.335829
seq2/frame00141.png	-0.011138	0.953807	-0.135816	0.267741	29.356460	-0.541872	57.477755
seq1/frame00089.png	-0.026057	0.949288	-0.143902	0.278348	25.193754	-0.236664	54.277059
seq1/frame00091.png	-0.022690	0.948470	-0.143921	0.281389	23.768765	-0.186869	54.398511
seq1/frame00090.png	-0.004343	0.945750	-0.152967	0.286600	24.520711	-0.043250	54.362957
seq1/frame00092.png	-0.029718	0.943847	-0.150976	0.292366	23.085484	-0.136190	54.481242
seq1/frame00088.png	-0.023865	0.948723	-0.154772	0.274592	25.941371	-0.258145	54.245925
seq1/frame00087.png	-0.023464	0.954377	-0.148143	0.258211	26.643192	-0.301270	54.056945
seq12/frame00009.png	0.005229	0.946700	-0.206255	0.247378	25.818842	-0.364843	57.938979
seq12/frame00011.png	-0.015430	0.944928	-0.201323	0.257582	24.467539	-0.319269	58.327132
seq12/frame00010.png	-0.002682	0.950464	-0.218279	0.221302	25.168282	-0.347787	58.117102
seq2/frame00173.png	-0.017063	0.989137	-0.140701	0.042172	8.571188	0.272594	57.256890
seq2/frame00174.png	0.024421	-1.000792	0.136386	0.006233	7.955500	0.484677	57.194326
seq2/frame00176.png	0.034150	-0.990077	0.125628	0.054073	6.639072	0.289077	57.164792
seq2/frame00177.png	0.014560	-0.983858	0.143934	0.105600	5.788157	0.329755	57.052814
seq2/frame00175.png	0.022717	-1.034951	0.118491	0.002051	7.045318	0.338311	57.005809
seq2/frame00172.png	-0.041172	0.990469	-0.118951	0.057273	8.946248	0.202378	57.350715
seq2/frame00178.png	0.023795	-0.982426	0.129805	0.132166	5.197824	0.562140	57.100626
seq2/frame00179.png	0.007015	-0.983515	0.117034	0.137742	4.422121	0.517344	56.909782
seq4/frame00197.png	-0.055578	-0.955270	0.240680	0.162656	4.656853	0.534875	56.141311
seq4/frame00196.png	-0.067101	-0.959967	0.231047	0.143554	5.504082	0.612360	56.404567
seq1/frame00107.png	0.006711	0.978705	-0.191562	0.074095	12.327518	0.406024	54.421646
seq1/frame00086.png	-0.022607	0.960212	-0.151865	0.233306	27.339903	-0.309712	53.892698
seq1/frame00105.png	0.011010	0.975254	-0.212187	0.062429	13.481031	0.443152	54.468676
seq12/frame00037.png	-0.005520	-1.004446	0.280388	0.003230	13.752691	0.413519	51.711585
seq12/frame00036.png	0.005000	0.967018	-0.254670	0.023490	14.260187	0.075794	51.923909
seq12/frame00034.png	0.015670	0.966788	-0.129764	0.219652	15.722834	0.184082	51.443459
seq12/frame00035.png	0.019788	0.974533	-0.198378	0.102896	15.067889	0.149831	51.622442
seq12/frame00033.png	0.004336	0.958227	-0.093081	0.270412	16.335067	0.164808	51.432866
seq12/frame00032.png	0.018069	0.927322	-0.088501	0.363207	16.967671	0.214801	51.281515
seq4/frame00178.png	-0.045809	0.966465	-0.217608	0.128513	18.767383	-0.108790	57.499775
seq4/frame00177.png	-0.057015	0.962987	-0.220922	0.143620	19.468583	-0.082631	57.700794
seq4/frame00179.png	-0.035368	0.962905	-0.232802	0.131827	17.992406	-0.044343	57.786221
seq4/frame00176.png	-0.038142	0.967219	-0.213410	0.132405	20.152395	-0.039919	57.690522
seq1/frame00106.png	0.002771	0.982807	-0.165796	0.081216	12.850250	0.343961	54.448694
seq1/frame00110.png	-0.005318	-0.984867	0.154926	0.078232	9.953408	0.499403	54.568481
seq1/frame00085.png	-0.033257	0.969761	-0.152766	0.187441	27.915199	-0.306702	53.680165
seq1/frame00084.png	-0.048318	0.973092	-0.131816	0.182751	28.799657	-0.377694	53.404928
seq1/frame00083.png	-0.045503	0.959817	-0.138249	0.239940	29.370452	-0.486527	53.124021
seq1/frame00082.png	-0.023432	0.962860	-0.134977	0.232663	29.932557	-0.520122	52.747270
seq12/frame00051.png	-0.057279	-0.969469	0.183787	0.151959	4.042589	0.668169	52.877458
seq4/frame00198.png	-0.062619	-0.956651	0.255334	0.125462	4.111723	0.848886	56.275128
seq2/frame00180.png	-0.004636	-0.980778	0.125467	0.149366	3.738789	0.543859	56.919985
seq2/frame00140.png	-0.012971	0.954701	-0.156615	0.252693	29.816430	-0.299696	57.347386
seq2/frame00171.png	-0.067896	0.988571	-0.135665	0.023137	9.719095	0.238745	57.393334
seq1/frame00081.png	-0.024501	0.959286	-0.124219	0.252480	30.609877	-0.579014	52.183919
seq12/frame00024.png	-0.080869	0.884586	-0.253447	0.383062	19.913710	-0.088237	53.224587
seq12/frame00025.png	-0.078586	0.863938	-0.277798	0.412633	20.019969	-0.089864	52.745807
seq12/frame00026.png	-0.096198	0.858104	-0.297310	0.407451	20.023871	-0.023391	52.391381
seq12/frame00027.png	-0.072384	0.868034	-0.215458	0.441428	19.847097	-0.032295	51.906843
seq12/frame00028.png	-0.034788	0.888102	-0.131804	0.438970	19.384773	0.064935	51.531594
seq12/frame00029.png	-0.005346	0.897447	-0.067605	0.435877	18.872564	0.142132	51.396330
seq12/frame00030.png	0.028859	0.903814	-0.041705	0.424911	18.249958	0.164565	51.168895
seq12/frame00031.png	0.000194	0.919924	-0.031338	0.390847	17.621611	0.082433	51.216589
seq11/frame00023.png	-0.001077	0.916087	-0.134179	0.377863	31.172254	-0.570809	57.524421
seq11/frame00020.png	0.002697	0.937645	-0.095025	0.334349	32.304714	-0.536758	57.429854
seq11/frame00021.png	-0.013917	0.931105	-0.101021	0.350207	32.040811	-0.578202	57.513944
seq11/frame00019.png	0.005161	0.933975	-0.070087	0.350367	32.705737	-0.515028	57.306644
seq11/frame00018.png	0.037422	0.934291	-0.083838	0.344489	33.165544	-0.375833	57.147954
seq11/frame00022.png	-0.017094	0.917987	-0.133073	0.373236	31.730184	-0.522488	57.615058
seq11/frame00017.png	0.015383	0.945103	-0.090653	0.313573	33.834100	-0.490149	56.849950
seq11/frame00016.png	0.026836	0.951183	-0.077494	0.297546	34.377448	-0.544558	56.604373
seq11/frame00015.png	0.021550	0.927194	-0.107219	0.358268	34.883312	-0.583361	56.201901
seq11/frame00014.png	0.016119	0.904593	-0.091934	0.415934	35.255371	-0.558355	55.858739
seq11/frame00013.png	0.010405	0.884787	-0.112827	0.452012	35.607587	-0.586310	55.401565
seq11/frame00012.png	0.002371	0.878685	-0.097525	0.467328	35.911376	-0.674309	54.916324
seq1/frame00080.png	-0.020244	0.955290	-0.125068	0.267162	31.131367	-0.570372	51.842311
seq4/frame00199.png	-0.041222	-0.960591	0.246294	0.122094	3.154083	0.710750	55.999641
seq2/frame00139.png	-0.021867	0.966938	-0.128949	0.218947	30.446991	-0.424733	56.916505
seq2/frame00181.png	0.001649	-0.983806	0.140449	0.111447	2.957081	0.703316	56.573822
seq1/frame00079.png	-0.018648	0.940282	-0.141760	0.308918	31.609546	-0.644569	51.332813
seq4/frame00175.png	-0.016411	0.970834	-0.214438	0.106225	21.077077	-0.256748	57.616534
seq4/frame00173.png	0.006263	0.958754	-0.239601	0.152796	22.537125	-0.317555	57.428246
seq4/frame00174.png	-0.001663	0.967073	-0.224981	0.119129	21.780715	-0.348298	57.559684
seq4/frame00172.png	0.012265	0.959951	-0.217919	0.175715	23.296146	-0.425596	57.277996
seq1/frame00119.png	-0.037552	-0.977604	0.150882	0.141930	3.755041	0.723255	53.354888
seq1/frame00117.png	-0.028532	-0.983846	0.140394	0.107366	5.126990	0.613124	53.742924
seq1/frame00118.png	-0.027848	-0.976914	0.155090	0.144388	4.446262	0.536473	53.761194
seq1/frame00078.png	-0.027103	0.953418	-0.122374	0.274394	32.231544	-0.707032	50.827203
seq4/frame00200.png	-0.032683	-0.965101	0.244285	0.088601	2.450358	0.762258	55.994744
seq2/frame00182.png	-0.019599	-0.984892	0.115718	0.127458	2.289188	0.448265	57.057288
seq2/frame00183.png	-0.025862	-0.981385	0.105575	0.158419	1.593782	0.692049	56.530913
seq2/frame00184.png	-0.039622	-0.978471	0.129833	0.155454	0.823476	0.812183	56.538802
seq2/frame00185.png	-0.033178	-0.981768	0.112679	0.149467	0.105620	0.791283	56.436619
seq2/frame00186.png	-0.038515	-0.985717	0.111547	0.120045	-0.548423	0.801100	56.362325
seq4/frame00204.png	-0.074861	-0.946787	0.211409	0.230864	-0.353279	0.698353	55.842312
seq4/frame00203.png	-0.064738	-0.956626	0.216798	0.183555	0.177457	0.933101	56.014260
seq4/frame00202.png	-0.055349	-0.968019	0.215583	0.115817	0.975832	0.697622	55.943151
seq4/frame00201.png	-0.036376	-0.967538	0.222986	0.113300	1.650594	0.766939	56.086950
seq2/frame00187.png	-0.052358	-0.981931	0.099457	0.152241	-1.284354	0.845135	56.251315
seq2/frame00188.png	-0.061287	-0.981963	0.103559	0.145790	-1.997678	0.853715	56.133856
seq2/frame00189.png	-0.070791	-0.970751	0.099043	0.206938	-2.656682	0.961105	56.031328
seq4/frame00205.png	-0.085432	-0.939754	0.205870	0.259204	-1.201224	0.858529	55.819354
seq4/frame00206.png	-0.078973	-0.952781	0.214296	0.200156	-2.041973	0.817924	55.657653
seq2/frame00190.png	-0.108211	-0.971510	0.090048	0.190654	-3.427479	0.943991	55.795491
seq2/frame00191.png	-0.078567	-0.964749	0.078114	0.238725	-4.061993	0.985869	55.760823
seq2/frame00192.png	-0.081872	-0.970322	0.080319	0.212916	-4.817674	0.949719	55.467549
seq2/frame00193.png	-0.095041	-0.947613	0.093611	0.290252	-5.489092	1.025275	55.301314
seq2/frame00194.png	-0.089155	-0.942230	0.081626	0.312401	-6.139019	1.103342	54.886786
seq2/frame00195.png	-0.091750	-0.935970	0.083345	0.329551	-6.790432	1.116493	54.590132
seq2/frame00196.png	-0.100101	-0.920145	0.095581	0.366309	-7.327687	1.118322	54.090515
seq2/frame00197.png	-0.087650	-0.922449	0.106024	0.360788	-7.934558	1.139122	53.857268
seq2/frame00198.png	-0.090742	-0.906662	0.091700	0.401652	-8.434555	1.182329	53.500916
seq2/frame00199.png	-0.113911	-0.909578	0.089187	0.389538	-9.019041	1.213272	53.036127
seq12/frame00081.png	-0.068439	-0.913422	0.111394	0.385447	-8.536951	1.210812	54.015381
seq12/frame00080.png	-0.085000	-0.876003	0.102556	0.463550	-8.224449	1.170197	54.099132
seq12/frame00079.png	-0.075836	-0.871999	0.079406	0.477036	-7.907295	1.225242	53.903568
seq12/frame00078.png	-0.082755	-0.858744	0.058801	0.502249	-7.765613	1.145329	53.514470
seq12/frame00077.png	-0.075060	-0.897606	0.076780	0.427525	-7.462933	1.160916	52.914259
seq12/frame00076.png	-0.080969	-0.900620	0.079429	0.419549	-7.208909	1.115890	52.332554
seq12/frame00075.png	-0.094376	-0.882265	0.080310	0.454152	-6.962769	1.060297	51.792371
seq12/frame00074.png	-0.078895	-0.870709	0.085834	0.477781	-6.763900	1.068426	51.301590
seq12/frame00082.png	-0.060152	-0.940287	0.106697	0.317584	-8.772443	1.172767	53.643334
seq12/frame00083.png	-0.079947	-0.950887	0.123600	0.272309	-9.020564	1.288419	53.185697
seq12/frame00073.png	-0.065638	-0.925654	0.086590	0.362441	-6.373264	1.024840	50.868151
seq2/frame00200.png	-0.085211	-0.919509	0.058971	0.379168	-9.448779	1.173430	52.613494
seq2/frame00201.png	-0.083124	-0.868968	0.077348	0.481666	-9.925956	1.118750	52.156689
seq12/frame00084.png	-0.071379	-0.953128	0.118166	0.269246	-9.376646	1.194850	52.646082
seq2/frame00202.png	-0.065190	-0.841649	0.099463	0.526768	-10.548222	1.209856	51.633234
seq12/frame00085.png	-0.085261	-0.957347	0.116906	0.250090	-9.602783	1.247316	52.024996
seq12/frame00086.png	-0.094549	-0.938651	0.106267	0.314180	-10.015891	1.266598	51.492933
seq12/frame00087.png	-0.085461	-0.938001	0.097966	0.321331	-10.365460	1.221984	50.868008
seq12/frame00088.png	-0.071408	-0.921807	0.111011	0.364490	-10.830755	1.229427	50.422480
seq2/frame00203.png	-0.099258	-0.866032	0.088422	0.481995	-11.020318	1.097044	50.983345
seq2/frame00204.png	-0.077896	-0.860366	0.105193	0.492582	-11.344192	1.258174	50.548089
seq2/frame00205.png	-0.080679	-0.838927	0.088491	0.530906	-11.800786	1.244400	49.982798
seq12/frame00089.png	-0.080840	-0.910824	0.084398	0.395908	-11.222792	1.260914	49.880806
seq12/frame00072.png	-0.068674	-0.959064	0.127757	0.243221	-6.096542	1.026898	50.373051
seq12/frame00071.png	-0.057830	-0.981899	0.110720	0.142398	-5.919533	1.021050	50.120173
seq12/frame00070.png	-0.085870	-0.965039	0.125635	0.213412	-5.253685	1.005845	50.041476
seq12/frame00069.png	-0.059304	-0.964053	0.130259	0.223868	-4.747291	0.976828	50.096132
seq12/frame00057.png	-0.097800	-0.890109	0.146694	0.420266	1.037557	0.632736	52.177174
seq12/frame00058.png	-0.103396	-0.887217	0.189709	0.407640	0.794613	0.702200	52.441444
seq12/frame00059.png	-0.124650	-0.889945	0.212106	0.384027	0.533199	0.625093	52.490280
seq12/frame00056.png	-0.086592	-0.905494	0.083481	0.406958	1.384392	0.613721	52.024253
seq12/frame00055.png	-0.064108	-0.910037	0.026967	0.408652	1.743935	0.771739	52.211885
seq12/frame00054.png	-0.080734	-0.924430	0.069205	0.366230	2.275461	0.703499	52.354166
seq12/frame00053.png	-0.073547	-0.944933	0.083678	0.307730	2.833771	0.698364	52.569167
seq12/frame00061.png	-0.081306	-0.842211	0.253358	0.468914	-0.208444	0.898044	52.315358
seq12/frame00060.png	-0.130091	-0.846328	0.254329	0.449580	0.109745	0.730574	52.590547
seq12/frame00062.png	-0.074477	-0.893422	0.220562	0.384195	-0.779155	0.978068	52.146293
seq4/frame00208.png	-0.078286	-0.940114	0.217365	0.250635	-3.402476	0.853049	55.498119
seq4/frame00207.png	-0.068058	-0.948768	0.201026	0.234100	-2.629152	0.875597	55.585474
seq12/frame00052.png	-0.075400	-0.967200	0.096677	0.222477	3.405655	0.509205	52.903608
seq1/frame00133.png	-0.089620	-0.921610	0.076550	0.369790	-5.292569	0.927581	48.771184
seq1/frame00132.png	-0.079989	-0.930884	0.085902	0.345951	-4.735899	0.918454	49.271730
seq1/frame00131.png	-0.068652	-0.944577	0.080234	0.310847	-4.213854	0.931647	49.772447
seq1/frame00134.png	-0.099278	-0.916123	0.090830	0.377645	-5.741181	0.918980	48.216377
seq1/frame00135.png	-0.095695	-0.914058	0.093096	0.382985	-6.135454	0.973016	47.664047
seq12/frame00068.png	-0.075576	-0.958908	0.142771	0.233247	-4.236742	0.885396	50.222422
seq1/frame00130.png	-0.084852	-0.957822	0.099261	0.255990	-3.605010	0.885202	50.177762
seq12/frame00090.png	-0.076915	-0.851729	0.054561	0.515429	-11.639219	1.327205	49.522967
seq12/frame00091.png	-0.054016	-0.815751	0.044433	0.574160	-11.964713	1.316215	48.832336
seq1/frame00137.png	-0.090755	-0.902658	0.089156	0.411130	-6.711409	0.993978	46.248840
seq1/frame00138.png	-0.080068	-0.912905	0.101255	0.387222	-6.930704	0.966066	45.505321
seq1/frame00139.png	-0.096770	-0.908638	0.112839	0.390232	-7.230459	1.007414	44.916232
seq1/frame00140.png	-0.100429	-0.900543	0.093201	0.412615	-7.380184	1.030632	44.254467
seq2/frame00206.png	-0.071037	-0.826091	0.098179	0.550354	-12.188626	1.339964	49.452569
seq2/frame00207.png	-0.077081	-0.823919	0.092243	0.553813	-12.571893	1.417578	48.732332
seq12/frame00092.png	-0.111006	-0.809712	0.131548	0.561019	-12.250260	1.340399	48.315872
seq12/frame00108.png	-0.083539	-0.939646	0.115269	0.311132	-8.783137	1.440386	40.306224
seq12/frame00109.png	-0.064020	-0.943787	0.071830	0.316253	-8.236091	1.210294	39.998855
seq12/frame00107.png	-0.046972	-0.938724	0.113775	0.321945	-9.438136	0.987811	40.626203
seq12/frame00106.png	-0.071804	-0.934532	0.108452	0.331264	-10.171497	1.319395	40.898782
seq12/frame00110.png	-0.057204	-0.962474	0.070432	0.255758	-7.500600	0.975020	39.474966
seq12/frame00111.png	-0.053453	-0.959715	0.081275	0.263619	-7.240876	1.082093	39.031702
seq12/frame00112.png	-0.052179	-0.964656	0.057407	0.251832	-6.809139	0.866036	38.489443
seq12/frame00113.png	-0.087359	-0.947392	0.109324	0.287867	-6.566592	0.934374	37.919467
seq12/frame00114.png	-0.096888	-0.937795	0.154099	0.295655	-6.454653	0.858529	37.360979
seq12/frame00115.png	-0.112001	-0.924772	0.192805	0.308360	-6.528270	0.838190	36.855608
seq12/frame00119.png	-0.100545	-0.910744	0.172281	0.361609	-6.255624	0.867134	34.657070
seq12/frame00120.png	-0.102021	-0.906835	0.141162	0.383820	-6.462251	0.922743	34.220916
seq12/frame00121.png	-0.100054	-0.895119	0.153497	0.406437	-6.595905	0.969054	33.773814
seq12/frame00122.png	-0.112387	-0.879265	0.165084	0.432449	-6.721003	0.980260	33.423343
seq12/frame00118.png	-0.103908	-0.915750	0.207789	0.327777	-6.391113	0.934604	35.137917
seq12/frame00123.png	-0.091014	-0.833184	0.159075	0.521745	-7.254016	0.900168	33.048665
seq12/frame00124.png	-0.093808	-0.840004	0.151843	0.512384	-7.464506	0.915556	32.745878
seq12/frame00125.png	-0.089667	-0.857089	0.122319	0.492339	-7.885319	1.015817	32.297571
seq12/frame00126.png	-0.087545	-0.850626	0.130635	0.501704	-8.096010	0.939146	31.833204
seq12/frame00127.png	-0.092652	-0.861783	0.135233	0.480062	-8.107298	0.981788	31.339534
seq12/frame00128.png	-0.106011	-0.865516	0.132658	0.471217	-8.383227	0.838968	30.827432
seq12/frame00117.png	-0.096049	-0.926801	0.239201	0.273138	-6.502940	0.876641	35.759660
seq1/frame00158.png	-0.077975	-0.792805	0.105361	0.595215	-7.062863	0.900616	31.152932
seq1/frame00159.png	-0.090345	-0.805810	0.094272	0.577601	-7.086129	0.749759	30.456562
seq1/frame00160.png	-0.112306	-0.808317	0.108163	0.567728	-7.089236	0.934514	29.676178
seq1/frame00161.png	-0.097857	-0.790817	0.094107	0.596806	-7.119215	0.874722	28.989930
seq12/frame00129.png	-0.137036	-0.878370	0.137792	0.436696	-8.577556	0.809224	30.176805
seq12/frame00130.png	-0.120470	-0.890459	0.144370	0.414403	-8.946499	0.786113	29.563607
seq1/frame00156.png	-0.070779	-0.797813	0.103766	0.589677	-6.930177	0.927201	32.697523
seq1/frame00155.png	-0.063994	-0.799228	0.092061	0.590480	-6.918543	0.938665	33.463932
