FileName	P	Q	R	W	X	Y	Z
seq8/frame00058.png	0.537459	-0.279001	0.275669	0.746527	-5.558554	-15.377435	2.052025
seq6/frame00178.png	0.482573	-0.323837	0.333889	0.742140	-6.631381	-15.092983	1.699995
seq6/frame00179.png	0.470412	-0.342004	0.316257	0.749485	-7.214345	-14.839623	1.399085
seq6/frame00180.png	0.484934	-0.315747	0.319738	0.750274	-8.038119	-14.842410	1.556139
seq6/frame00177.png	0.486281	-0.333355	0.335166	0.734894	-5.882368	-15.405277	1.535326
seq6/frame00185.png	0.506163	-0.310971	0.368175	0.715223	-11.322298	-14.664677	1.619086
seq6/frame00186.png	0.489026	-0.346901	0.375738	0.706636	-11.872846	-14.427056	1.674332
seq6/frame00184.png	0.502663	-0.295920	0.353633	0.731235	-10.671704	-14.814398	1.605484
seq6/frame00183.png	0.525164	-0.270735	0.308360	0.745533	-9.996625	-14.829754	1.617110
seq6/frame00176.png	0.473768	-0.309039	0.370488	0.736734	-5.412268	-15.898998	1.697211
seq5/frame00039.png	0.563999	-0.301654	0.301179	0.707249	-10.188354	-15.738400	1.592648
seq5/frame00040.png	0.558863	-0.287736	0.299892	0.717596	-9.680859	-15.868849	1.489317
seq5/frame00038.png	0.535419	-0.325246	0.320706	0.710415	-11.103722	-15.829265	1.584035
seq5/frame00037.png	0.539732	-0.330674	0.339543	0.695740	-11.650603	-15.700681	1.635304
seq5/frame00036.png	0.533417	-0.349761	0.352845	0.684568	-12.454306	-15.774905	1.554010
seq5/frame00035.png	0.549905	-0.335676	0.345062	0.682538	-13.054837	-15.517165	1.641673
seq5/frame00034.png	0.536348	-0.342839	0.350153	0.687157	-13.791010	-15.532349	1.476774
seq5/frame00032.png	0.533677	-0.337521	0.353255	0.690275	-15.161946	-15.253101	1.534413
seq5/frame00033.png	0.535926	-0.353283	0.362463	0.675718	-14.317092	-15.181312	1.781250
seq5/frame00031.png	0.526134	-0.349182	0.362887	0.685251	-15.683928	-14.952949	1.714304
seq5/frame00030.png	0.547437	-0.339747	0.340427	0.684831	-16.295818	-14.696043	1.731524
seq5/frame00029.png	0.525285	-0.342290	0.362333	0.689658	-17.059479	-14.641047	1.641699
seq6/frame00198.png	0.566428	-0.357155	0.376919	0.639947	-18.067392	-15.726026	1.860752
seq6/frame00197.png	0.532291	-0.374877	0.404068	0.642543	-17.608227	-15.392054	1.527725
seq6/frame00199.png	0.560929	-0.341673	0.372353	0.655722	-18.848355	-16.143456	1.722818
seq6/frame00200.png	0.573918	-0.331996	0.354277	0.659458	-19.427381	-16.357507	1.753562
seq6/frame00201.png	0.573465	-0.327025	0.338511	0.670525	-20.126316	-16.776650	1.734402
seq6/frame00202.png	0.571769	-0.332421	0.326244	0.675382	-20.697401	-16.913992	1.651941
seq6/frame00203.png	0.574773	-0.347091	0.335201	0.660912	-21.358287	-17.238125	1.778735
seq6/frame00204.png	0.573002	-0.337221	0.341863	0.664139	-21.911645	-17.365223	1.894597
seq5/frame00043.png	0.590148	-0.266723	0.278795	0.709125	-7.632534	-15.950283	1.737462
seq5/frame00042.png	0.584479	-0.276706	0.266233	0.714800	-8.226417	-15.873887	1.755669
seq5/frame00044.png	0.570102	-0.292245	0.290982	0.710567	-6.908325	-16.202335	1.706182
seq5/frame00045.png	0.577208	-0.272458	0.258266	0.725187	-6.305593	-16.398888	1.700782
seq5/frame00046.png	0.584851	-0.265183	0.263836	0.719735	-5.659688	-16.603896	1.676086
seq5/frame00041.png	0.577873	-0.246086	0.255031	0.735163	-8.984208	-15.908769	1.749833
seq6/frame00205.png	0.558700	-0.321092	0.357798	0.675822	-22.571821	-17.593976	1.838597
seq5/frame00047.png	0.583607	-0.243761	0.253239	0.732021	-4.977077	-16.983049	1.632868
seq1/frame00072.png	0.603062	-0.294227	0.313100	0.672097	-9.861099	-15.983237	1.662260
seq1/frame00073.png	0.580316	-0.336358	0.357470	0.649855	-9.401542	-15.524883	1.611851
seq1/frame00074.png	0.573791	-0.343881	0.367722	0.645980	-8.767838	-15.056277	1.650396
seq1/frame00075.png	0.573302	-0.343170	0.371361	0.644710	-8.187832	-14.609491	1.657622
seq1/frame00076.png	0.577281	-0.329808	0.360494	0.654231	-7.577084	-14.493487	1.574592
seq1/frame00077.png	0.600535	-0.298166	0.338447	0.660233	-6.962440	-14.226255	1.644220
seq1/frame00078.png	0.609085	-0.276960	0.316752	0.672292	-6.473010	-14.283737	1.589327
seq1/frame00071.png	0.614890	-0.272386	0.283308	0.683705	-10.351650	-16.500415	1.721404
seq1/frame00079.png	0.624842	-0.278325	0.316034	0.657442	-5.771554	-14.262853	1.767190
seq1/frame00080.png	0.610884	-0.313714	0.318645	0.653352	-5.182442	-14.385603	1.489423
seq1/frame00081.png	0.636030	-0.263661	0.309519	0.655856	-4.663395	-14.475362	1.814879
seq8/frame00056.png	0.546145	-0.288342	0.200675	0.760469	-4.105374	-15.713710	1.641100
seq6/frame00175.png	0.490908	-0.273599	0.332355	0.757425	-4.574904	-16.097511	1.675578
seq6/frame00174.png	0.497093	-0.272997	0.326667	0.756082	-3.953537	-16.472801	1.879877
seq6/frame00172.png	0.513978	-0.294323	0.313778	0.742122	-2.531985	-16.963616	1.815802
seq6/frame00173.png	0.501740	-0.284105	0.301031	0.759554	-3.171746	-16.660919	1.828747
seq6/frame00171.png	0.502386	-0.288137	0.273656	0.767918	-1.855831	-17.243862	1.773484
seq6/frame00170.png	0.488821	-0.272691	0.274561	0.781863	-1.352641	-17.702752	1.470534
seq8/frame00055.png	0.574796	-0.284309	0.177343	0.746544	-3.279352	-15.582495	2.043642
seq8/frame00052.png	0.565345	-0.263750	0.208932	0.753106	-1.042000	-15.813655	1.790190
seq5/frame00024.png	0.539814	-0.344273	0.372525	0.671790	-20.145589	-13.768396	1.776714
seq5/frame00023.png	0.536805	-0.328790	0.366726	0.685018	-20.978041	-13.770907	1.551387
seq5/frame00022.png	0.544815	-0.341458	0.358064	0.677033	-21.530384	-13.387504	1.657536
seq5/frame00021.png	0.555774	-0.352609	0.353732	0.664572	-22.292061	-13.450201	1.628980
seq5/frame00020.png	0.543458	-0.344379	0.373743	0.668112	-22.924656	-13.168657	1.650749
seq5/frame00019.png	0.555976	-0.337175	0.375646	0.660373	-23.533298	-12.943684	1.621544
seq5/frame00018.png	0.529045	-0.365042	0.404791	0.650384	-24.170841	-12.852967	1.706317
seq5/frame00017.png	0.541373	-0.347216	0.391518	0.658080	-24.749962	-12.548347	1.787360
seq6/frame00206.png	0.538609	-0.310338	0.346318	0.702605	-23.207703	-17.827770	1.859339
seq5/frame00028.png	0.531513	-0.326605	0.374684	0.685883	-17.677477	-14.406362	1.725059
seq5/frame00027.png	0.508558	-0.350681	0.387154	0.684473	-18.388990	-14.436435	1.566606
seq8/frame00054.png	0.585387	-0.249400	0.147489	0.757211	-2.599202	-15.708339	2.025125
seq8/frame00053.png	0.573862	-0.237675	0.161654	0.766852	-1.905716	-15.649339	1.791282
seq5/frame00026.png	0.515291	-0.334144	0.409309	0.674752	-18.960281	-14.127620	1.662770
seq5/frame00048.png	0.592412	-0.226656	0.237786	0.735617	-4.368604	-17.019578	1.721466
seq5/frame00049.png	0.593490	-0.233319	0.225212	0.736622	-3.686920	-17.345556	1.615500
seq5/frame00050.png	0.599762	-0.217317	0.226311	0.736100	-2.986605	-17.434099	1.712096
seq5/frame00051.png	0.589900	-0.214634	0.212985	0.748724	-2.401395	-17.802801	1.602212
seq8/frame00051.png	0.565253	-0.238770	0.194250	0.765339	-0.197305	-15.730509	1.902457
seq8/frame00050.png	0.571406	-0.244326	0.214069	0.753641	0.514445	-15.963907	1.949787
seq6/frame00161.png	0.553935	-0.193957	0.244664	0.771801	3.602559	-21.258271	1.790414
seq6/frame00162.png	0.524650	-0.227148	0.275869	0.772685	3.178396	-20.806085	1.710045
seq6/frame00160.png	0.566829	-0.226747	0.251155	0.751140	4.384050	-21.887265	1.560860
seq6/frame00159.png	0.546374	-0.198479	0.235005	0.779008	4.721433	-22.389933	1.710395
seq6/frame00157.png	0.593352	-0.178115	0.189907	0.761672	5.726675	-23.105922	1.810859
seq6/frame00156.png	0.581528	-0.180618	0.175811	0.773494	6.049966	-23.711475	1.914677
seq6/frame00155.png	0.586662	-0.202571	0.199219	0.758357	6.574651	-24.287748	1.945752
seq6/frame00154.png	0.588894	-0.196553	0.181181	0.762722	7.056921	-24.659943	1.922697
seq6/frame00153.png	0.599931	-0.194767	0.153305	0.760688	7.490637	-25.272328	1.561912
seq6/frame00152.png	0.597133	-0.213782	0.173289	0.753459	7.993045	-25.468758	1.930996
seq6/frame00158.png	0.559024	-0.178241	0.223324	0.778363	5.310869	-22.679652	1.802153
seq6/frame00150.png	0.599057	-0.210470	0.131228	0.761323	8.988812	-26.712005	2.036066
seq6/frame00151.png	0.590868	-0.219845	0.146285	0.762328	8.515040	-25.853645	1.615425
seq6/frame00149.png	0.618052	-0.163946	0.047748	0.767368	9.428879	-26.725289	2.047869
seq6/frame00148.png	0.620557	-0.149267	0.037462	0.768912	9.896522	-26.971789	1.967849
seq6/frame00147.png	0.624401	-0.139763	0.035424	0.767681	10.770931	-26.981372	2.146245
seq6/frame00146.png	0.637051	-0.107923	0.035173	0.762418	11.331443	-27.029163	2.017950
seq6/frame00145.png	0.642795	-0.056518	0.019991	0.763689	12.038595	-26.881071	1.907777
seq6/frame00144.png	0.640733	-0.014917	-0.009558	0.767560	12.440579	-26.941901	1.931361
seq6/frame00143.png	0.640690	-0.033478	-0.001546	0.767068	13.125353	-26.649826	1.826325
seq6/frame00142.png	0.651553	-0.077234	0.002011	0.754659	13.936555	-26.498583	1.790617
seq6/frame00141.png	0.645313	-0.117147	0.022527	0.754546	14.355022	-26.423917	1.831838
seq6/frame00140.png	0.651673	-0.104738	0.017094	0.751039	15.172623	-26.259526	1.863932
seq6/frame00139.png	0.649983	-0.101479	0.022260	0.752814	15.698264	-26.124656	1.887326
seq6/frame00138.png	0.643501	-0.067978	0.009732	0.762359	16.376187	-25.995550	1.899433
seq6/frame00137.png	0.638962	-0.057821	0.010658	0.766988	17.039823	-25.915810	1.918458
seq6/frame00136.png	0.636925	-0.027384	-0.005827	0.770417	17.928288	-25.742073	1.797346
seq6/frame00135.png	0.632806	-0.012156	-0.001488	0.774214	18.467325	-25.696449	1.897217
seq6/frame00134.png	0.627748	0.012825	-0.025683	0.777887	19.126518	-25.488889	1.791923
seq6/frame00133.png	0.629524	0.003032	-0.009404	0.776919	19.961145	-25.360953	1.775944
seq6/frame00132.png	0.629849	0.005934	-0.048815	0.775159	20.522552	-25.218166	1.847134
seq6/frame00164.png	0.512690	-0.227051	0.276501	0.780477	2.180713	-19.770150	1.762425
seq8/frame00048.png	0.585694	-0.181088	0.214251	0.760438	1.881661	-16.497922	1.983617
seq8/frame00041.png	0.564150	-0.180777	0.185174	0.784070	7.104879	-17.249470	1.837352
seq8/frame00040.png	0.591790	-0.161642	0.160814	0.773172	7.835131	-17.432677	1.670973
seq8/frame00043.png	0.534511	-0.227747	0.213605	0.785368	5.703513	-16.971224	2.055778
seq5/frame00061.png	0.581782	-0.228372	0.204042	0.753487	4.276348	-19.381917	1.824609
seq5/frame00062.png	0.581727	-0.189275	0.144722	0.777704	4.851683	-19.538672	1.637112
seq8/frame00044.png	0.591483	-0.155346	0.200535	0.765376	4.835584	-17.048805	1.766211
seq5/frame00067.png	0.595177	-0.128771	0.107075	0.785950	8.323662	-20.337387	1.966868
seq5/frame00070.png	0.601367	-0.128316	0.099608	0.782286	10.426118	-20.548927	1.913560
seq5/frame00069.png	0.601981	-0.143393	0.114299	0.777170	9.763730	-20.485638	1.885895
seq5/frame00068.png	0.597669	-0.156700	0.127416	0.775888	9.075612	-20.326896	1.990965
seq5/frame00060.png	0.588668	-0.183342	0.152244	0.772449	3.556113	-19.141602	1.778495
seq6/frame00131.png	0.620650	0.006650	-0.039656	0.783056	21.395087	-25.039632	1.741775
seq8/frame00049.png	0.603236	-0.178267	0.228761	0.742964	1.247539	-16.181639	1.935123
seq5/frame00078.png	0.620485	0.026171	-0.030615	0.783183	15.975412	-21.539730	1.844249
seq5/frame00080.png	0.621005	0.031072	-0.047996	0.781718	17.134870	-21.764076	1.738302
seq5/frame00077.png	0.627251	0.006574	-0.042320	0.777639	15.146161	-21.465990	1.973427
seq5/frame00076.png	0.625934	-0.003986	-0.016097	0.779700	14.442844	-21.239354	1.816152
seq5/frame00079.png	0.613112	0.009510	-0.060841	0.787592	16.693019	-21.706837	1.727129
seq5/frame00081.png	0.611228	0.050582	-0.082156	0.785552	17.919316	-22.108440	1.874551
seq5/frame00082.png	0.607722	0.060144	-0.097134	0.785889	18.531072	-22.238788	1.711895
seq5/frame00083.png	0.604152	0.074878	-0.100367	0.786969	19.161617	-22.388324	1.744637
seq5/frame00084.png	0.618394	0.054930	-0.110524	0.776116	19.764908	-22.596679	1.752638
seq5/frame00085.png	0.615068	0.056801	-0.109932	0.778704	20.704537	-22.568398	1.926276
seq5/frame00075.png	0.634525	-0.060820	0.052154	0.768738	13.826973	-21.031490	1.788045
seq5/frame00074.png	0.614204	-0.055447	0.042439	0.786052	13.193513	-20.877333	1.892080
seq8/frame00030.png	0.596177	-0.055689	-0.100748	0.794557	15.139697	-18.752470	1.676578
seq8/frame00031.png	0.593409	-0.060052	-0.086838	0.797946	14.363550	-18.810991	1.726878
seq8/frame00029.png	0.592525	-0.040304	-0.064619	0.801944	16.167118	-18.880118	1.943804
seq8/frame00027.png	0.588982	-0.012971	-0.074507	0.804600	17.604659	-18.983852	1.808107
seq8/frame00026.png	0.586909	-0.003898	-0.101949	0.803199	18.219390	-19.035204	1.659082
seq8/frame00025.png	0.596475	0.010322	-0.096391	0.796755	18.979456	-19.179076	1.623064
seq8/frame00024.png	0.608219	0.070889	-0.127706	0.780215	19.704158	-19.372051	1.717310
seq8/frame00023.png	0.612893	0.106314	-0.137438	0.770825	20.413314	-19.698998	1.727163
seq8/frame00022.png	0.608538	0.088163	-0.133876	0.777165	21.117415	-19.745119	1.734564
seq8/frame00021.png	0.603457	0.062227	-0.152967	0.780108	21.821092	-20.130762	1.571611
seq8/frame00020.png	0.597724	0.079263	-0.172431	0.778916	22.353514	-20.484425	1.621336
seq8/frame00019.png	0.616180	0.092943	-0.181186	0.760826	23.155827	-20.533975	1.637551
seq8/frame00018.png	0.610164	0.134241	-0.177153	0.760458	23.635306	-21.133402	1.683415
seq8/frame00028.png	0.579009	-0.012895	-0.090306	0.810202	16.837478	-18.917895	1.714790
seq5/frame00073.png	0.611049	-0.067959	0.034534	0.787914	12.427193	-20.827269	1.882791
seq5/frame00072.png	0.597346	-0.102165	0.055086	0.793540	11.767855	-20.713905	1.881001
seq8/frame00033.png	0.575391	-0.071894	-0.037404	0.813854	12.992266	-18.433031	1.828930
seq8/frame00032.png	0.604016	-0.062478	-0.117021	0.785854	13.642296	-18.590411	1.882104
seq8/frame00038.png	0.583514	-0.109222	0.131873	0.793846	9.349213	-17.331651	1.432148
seq8/frame00037.png	0.551658	-0.139673	0.111461	0.814703	9.961074	-17.339302	1.351788
seq8/frame00039.png	0.571758	-0.085271	0.135977	0.804570	8.531170	-17.528472	1.555224
seq1/frame00138.png	0.600064	-0.007310	-0.072019	0.796670	15.968676	-19.539003	1.662711
seq1/frame00142.png	0.637935	-0.077492	-0.066699	0.763272	17.659385	-21.743865	1.795812
seq1/frame00143.png	0.656603	-0.075495	-0.089653	0.745074	18.229120	-22.402596	1.633648
seq1/frame00139.png	0.638320	-0.014893	-0.071428	0.766305	16.443927	-20.001645	1.596067
seq5/frame00065.png	0.600321	-0.097579	0.135401	0.782151	6.987192	-19.969306	1.532349
seq5/frame00063.png	0.588681	-0.134909	0.123971	0.787328	5.424570	-19.781554	1.767272
seq6/frame00163.png	0.510866	-0.221908	0.271350	0.784947	2.551397	-20.298356	1.791918
seq5/frame00059.png	0.605166	-0.180576	0.127772	0.764749	2.816080	-18.831044	1.844162
seq5/frame00071.png	0.585730	-0.090457	0.080521	0.801408	11.035304	-20.700610	1.885788
seq8/frame00036.png	0.543289	-0.130749	0.072911	0.826091	10.854348	-17.661143	1.601483
seq5/frame00086.png	0.613352	0.086173	-0.130634	0.774150	21.147830	-23.052042	1.761524
seq8/frame00046.png	0.566334	-0.141612	0.141882	0.799426	3.229522	-16.949615	1.815628
seq8/frame00017.png	0.605929	0.159436	-0.178839	0.758582	24.172555	-21.493290	1.800700
seq8/frame00016.png	0.605454	0.146819	-0.199662	0.756310	24.761601	-21.844288	1.894519
seq6/frame00128.png	0.620649	0.001964	-0.044848	0.782802	23.323951	-24.228823	1.452782
seq8/frame00035.png	0.550556	-0.124597	0.037667	0.824588	11.468061	-17.787771	1.719078
seq1/frame00070.png	0.628763	-0.253184	0.243348	0.693784	-10.799871	-17.117086	1.640915
seq1/frame00069.png	0.624881	-0.250261	0.236387	0.700724	-11.292765	-17.707788	1.561981
seq1/frame00067.png	0.604191	-0.263549	0.264578	0.703913	-12.135921	-18.776735	1.688737
seq1/frame00068.png	0.620909	-0.250274	0.245315	0.701181	-11.603007	-18.007102	1.741260
seq1/frame00066.png	0.628119	-0.259909	0.258625	0.686314	-12.564664	-19.169332	1.808922
seq1/frame00065.png	0.626487	-0.258742	0.277149	0.680996	-12.934860	-19.645723	1.806259
seq1/frame00062.png	0.611151	-0.270098	0.297065	0.682124	-14.412717	-20.825099	1.644296
seq1/frame00061.png	0.614520	-0.277430	0.313190	0.668813	-15.009884	-20.967706	1.667530
seq1/frame00063.png	0.635988	-0.230171	0.269585	0.685467	-13.893995	-20.543227	1.612151
seq1/frame00064.png	0.654728	-0.255089	0.238996	0.670181	-13.389262	-20.128157	1.773056
seq1/frame00082.png	0.628734	-0.280716	0.304162	0.658314	-3.893955	-14.569315	1.682466
seq6/frame00187.png	0.479275	-0.385976	0.453401	0.644784	-12.192733	-14.195840	1.882134
seq6/frame00196.png	0.486065	-0.438611	0.450827	0.606726	-16.855293	-15.077740	1.200469
seq8/frame00057.png	0.545566	-0.282112	0.207928	0.761273	-4.855231	-15.639318	1.938854
seq8/frame00034.png	0.556207	-0.076144	-0.014667	0.827418	12.301581	-18.148811	1.732585
seq8/frame00047.png	0.577844	-0.161866	0.140358	0.787524	2.457841	-16.630001	1.940848
seq5/frame00057.png	0.611301	-0.212320	0.159885	0.745431	1.515713	-18.429015	1.760365
seq5/frame00058.png	0.619424	-0.182903	0.122634	0.753540	2.118299	-18.725267	1.675324
seq5/frame00088.png	0.626739	0.061064	-0.129684	0.765931	22.566697	-23.391685	1.696914
seq5/frame00089.png	0.624164	0.078401	-0.120298	0.767985	22.888591	-23.364949	1.501645
seq5/frame00087.png	0.636176	0.055365	-0.099824	0.763053	21.802733	-23.020346	1.703591
seq6/frame00129.png	0.631867	-0.004709	-0.031031	0.774441	22.363182	-24.320641	1.783190
seq6/frame00130.png	0.602299	0.018531	-0.051905	0.796366	21.764389	-24.894894	1.578749
seq5/frame00090.png	0.603895	0.080721	-0.139403	0.780616	23.662573	-23.808363	1.666314
seq5/frame00091.png	0.610911	0.099828	-0.161116	0.768677	24.214835	-23.906074	1.469139
seq6/frame00208.png	0.513885	-0.346200	0.365789	0.694454	-24.550686	-18.449120	1.613513
seq6/frame00209.png	0.520933	-0.333439	0.406909	0.672215	-25.044777	-18.451408	1.683308
seq6/frame00210.png	0.521067	-0.348968	0.407868	0.663592	-25.415883	-18.494852	1.666748
seq6/frame00211.png	0.540321	-0.344170	0.374152	0.670530	-25.672075	-18.505615	1.900714
seq6/frame00207.png	0.508466	-0.355229	0.382132	0.685018	-23.949790	-18.159679	1.784047
seq6/frame00212.png	0.547224	-0.339977	0.342633	0.683787	-26.314372	-18.726309	1.470312
seq6/frame00213.png	0.554198	-0.330589	0.392833	0.655177	-26.639231	-18.460133	1.636643
seq6/frame00214.png	0.536419	-0.340698	0.429654	0.641543	-26.938298	-17.968007	1.878471
seq1/frame00083.png	0.631810	-0.276129	0.301065	0.658733	-3.307198	-14.808846	1.680762
seq1/frame00140.png	0.654464	-0.054830	-0.028241	0.753573	16.739334	-20.554535	1.559810
seq6/frame00181.png	0.505322	-0.295623	0.310322	0.748971	-8.644491	-14.760382	1.518683
seq5/frame00055.png	0.611808	-0.209190	0.159103	0.746067	0.281690	-18.227268	1.739377
seq6/frame00168.png	0.497289	-0.224789	0.249607	0.799918	-0.129366	-18.242341	1.581249
seq1/frame00136.png	0.618348	-0.059374	-0.011777	0.783570	15.267645	-18.661665	1.622157
seq1/frame00137.png	0.617804	-0.068386	-0.008541	0.783306	15.759034	-18.964584	1.758672
seq1/frame00134.png	0.619741	-0.035298	-0.036382	0.783167	13.900631	-18.100339	1.646179
seq5/frame00053.png	0.609896	-0.212666	0.174977	0.743090	-1.052710	-17.918808	1.474072
seq5/frame00054.png	0.622329	-0.198269	0.163168	0.739441	-0.387195	-17.939296	1.745181
seq5/frame00052.png	0.618186	-0.213402	0.177384	0.735419	-1.767046	-17.863152	1.615679
seq6/frame00242.png	0.575754	-0.352317	0.429797	0.599712	-37.922402	-16.045702	1.889270
seq6/frame00241.png	0.570100	-0.359226	0.420086	0.607840	-38.114066	-15.794180	1.649453
seq6/frame00222.png	0.484559	-0.371142	0.488801	0.623322	-30.188130	-13.834848	1.541455
seq6/frame00243.png	0.563437	-0.368030	0.444812	0.590961	-38.018467	-16.699072	1.830796
seq1/frame00150.png	0.643233	0.023567	-0.028061	0.764793	19.201624	-26.292971	1.885469
seq1/frame00149.png	0.640462	0.071330	-0.091022	0.759233	19.166793	-25.981149	1.859814
seq6/frame00127.png	0.613197	0.012001	-0.064142	0.787230	24.042933	-23.815250	1.693531
seq6/frame00240.png	0.580589	-0.329951	0.418872	0.615301	-37.889604	-15.123780	1.880684
seq1/frame00148.png	0.648593	0.058713	-0.110971	0.750710	19.057115	-25.241703	2.037075
seq1/frame00147.png	0.668232	0.074201	-0.109943	0.732033	19.068800	-24.795003	1.844458
seq1/frame00151.png	0.648483	-0.014994	0.018592	0.760855	19.535229	-26.689933	1.628863
seq1/frame00152.png	0.646688	-0.063268	0.059990	0.757755	19.798403	-26.822740	1.864887
seq6/frame00223.png	0.481816	-0.370598	0.493223	0.622288	-30.209526	-13.123754	1.698270
seq6/frame00224.png	0.473809	-0.387696	0.500455	0.612161	-31.010054	-12.826540	1.442248
seq6/frame00188.png	0.472935	-0.421842	0.516107	0.576208	-12.296826	-14.132060	1.943205
seq6/frame00221.png	0.463257	-0.403209	0.510495	0.601840	-29.688911	-14.495976	1.546536
seq1/frame00146.png	0.672514	0.074726	-0.100397	0.729425	18.597782	-24.089615	1.721425
seq5/frame00066.png	0.586039	-0.117503	0.119018	0.792834	7.699351	-20.346910	1.716296
seq6/frame00166.png	0.502347	-0.242926	0.283712	0.779834	1.064454	-18.872321	1.716462
seq6/frame00165.png	0.495515	-0.225402	0.267965	0.794892	1.526631	-19.550173	1.583788
seq6/frame00182.png	0.517400	-0.269683	0.287334	0.759611	-9.365114	-14.869970	1.644937
seq6/frame00169.png	0.489208	-0.223927	0.226899	0.811818	-0.751473	-17.860189	1.783702
seq5/frame00025.png	0.504002	-0.334433	0.402397	0.687178	-19.631376	-14.042427	1.567721
seq5/frame00056.png	0.632743	-0.195467	0.145146	0.735093	0.896547	-18.348268	1.824617
seq5/frame00064.png	0.574271	-0.132271	0.152964	0.793297	6.330396	-19.875816	1.809928
seq5/frame00015.png	0.550360	-0.286171	0.350223	0.701822	-26.200039	-12.302069	1.622317
seq6/frame00239.png	0.621391	-0.330968	0.375704	0.602644	-37.603246	-14.688473	1.501947
seq6/frame00238.png	0.617329	-0.351684	0.411237	0.571058	-37.446434	-14.228418	1.749266
seq6/frame00237.png	0.626113	-0.342244	0.383477	0.586342	-37.248771	-13.798010	1.521085
seq6/frame00236.png	0.582903	-0.360059	0.425062	0.591527	-36.930320	-13.143437	1.551814
seq6/frame00235.png	0.577035	-0.371720	0.405705	0.603538	-36.511812	-12.595218	1.530413
seq6/frame00234.png	0.564554	-0.383209	0.433802	0.588426	-36.185417	-12.295503	1.539543
seq6/frame00233.png	0.543879	-0.381481	0.444959	0.600566	-35.587290	-11.793846	1.376272
seq1/frame00058.png	0.583042	-0.291205	0.339945	0.678011	-16.903013	-20.791359	1.593684
seq1/frame00057.png	0.585321	-0.306705	0.333533	0.672374	-17.422693	-20.619113	1.917598
seq1/frame00056.png	0.587195	-0.302626	0.337226	0.670744	-18.128859	-20.456637	1.838771
seq1/frame00055.png	0.600375	-0.321641	0.324921	0.656143	-18.881475	-20.355512	1.793205
seq1/frame00054.png	0.591211	-0.292140	0.318626	0.680882	-19.502190	-20.158215	1.715794
seq1/frame00053.png	0.588249	-0.308175	0.327080	0.672317	-20.141567	-19.986001	1.743840
seq1/frame00051.png	0.571888	-0.314112	0.345363	0.674539	-21.589622	-19.909453	1.671614
seq1/frame00052.png	0.579856	-0.328096	0.352320	0.657260	-20.847111	-20.049539	1.742962
seq1/frame00050.png	0.598439	-0.287337	0.340835	0.665688	-22.134556	-19.717216	1.730713
seq1/frame00089.png	0.614007	-0.213039	0.269379	0.710665	0.573891	-15.652500	1.584901
seq1/frame00090.png	0.632724	-0.182681	0.257981	0.706918	1.038499	-15.809907	1.673358
seq1/frame00091.png	0.627545	-0.170825	0.238099	0.721328	1.685535	-15.854483	1.733102
seq1/frame00092.png	0.642861	-0.132815	0.214610	0.723210	2.227558	-15.869081	1.761506
seq1/frame00093.png	0.641426	-0.129828	0.194036	0.730799	2.899787	-15.827183	1.726225
seq1/frame00094.png	0.644533	-0.088208	0.160083	0.742408	3.586868	-15.893747	1.837866
