FileName	X	Y	Z	W	P	Q	R
seq6/frame00184.png	27.073970	-201.605500	-31.749510	0.721279	-0.091814	0.672286	-0.139134
seq6/frame00183.png	26.555210	-201.617100	-31.317240	0.682822	-0.076492	0.713277	-0.138341
seq6/frame00176.png	23.633090	-201.697200	-27.626600	0.735835	-0.102326	0.649680	-0.161223
seq5/frame00039.png	27.270900	-201.592700	-30.725480	0.698798	-0.033078	0.708111	-0.095740
seq5/frame00040.png	26.954940	-201.489300	-30.307470	0.689862	-0.045120	0.715135	-0.103132
seq5/frame00038.png	28.043840	-201.584000	-31.224210	0.721658	-0.037766	0.681093	-0.117881
seq5/frame00037.png	28.391780	-201.635300	-31.665280	0.735441	-0.042291	0.668519	-0.102079
seq5/frame00036.png	29.066970	-201.554000	-32.107510	0.752986	-0.037296	0.649295	-0.100185
seq5/frame00035.png	29.376500	-201.641700	-32.683060	0.741758	-0.037186	0.664044	-0.086354
seq5/frame00034.png	29.962090	-201.476800	-33.129460	0.747855	-0.040040	0.655221	-0.098971
seq5/frame00032.png	30.861150	-201.534400	-34.201440	0.746480	-0.047011	0.656036	-0.100872
seq5/frame00033.png	30.155280	-201.781300	-33.731680	0.760280	-0.038718	0.641998	-0.091181
seq5/frame00031.png	31.082810	-201.714300	-34.761280	0.757764	-0.046244	0.642682	-0.103027
seq5/frame00030.png	31.401750	-201.731500	-35.343250	0.741341	-0.032484	0.664059	-0.091562
seq5/frame00029.png	31.965160	-201.641700	-35.861680	0.753623	-0.051700	0.646794	-0.105058
seq6/frame00198.png	33.429370	-201.860700	-35.640010	0.771286	-0.030333	0.634208	-0.044472
seq6/frame00197.png	32.862130	-201.527700	-35.615550	0.793888	-0.045190	0.602692	-0.066796
seq6/frame00199.png	34.300420	-201.722800	-35.799500	0.760299	-0.042580	0.645742	-0.056129
seq6/frame00200.png	34.886820	-201.753600	-35.992430	0.745671	-0.034816	0.663377	-0.051910
seq6/frame00201.png	35.694730	-201.734400	-36.099510	0.734301	-0.030295	0.675296	-0.062117
seq6/frame00202.png	36.227170	-201.651900	-36.347530	0.730452	-0.020032	0.679009	-0.070609
seq6/frame00203.png	36.946160	-201.778700	-36.505280	0.743551	-0.012144	0.665846	-0.060276
seq6/frame00204.png	37.458340	-201.894600	-36.750290	0.741749	-0.024345	0.667566	-0.059758
seq5/frame00043.png	25.402610	-201.737500	-28.968620	0.667069	-0.035796	0.740181	-0.076611
seq5/frame00042.png	25.819820	-201.755700	-29.398110	0.665349	-0.023390	0.740787	-0.089440
seq5/frame00044.png	24.992740	-201.706200	-28.320530	0.687906	-0.031903	0.718971	-0.094065
seq5/frame00045.png	24.643400	-201.700800	-27.791490	0.657921	-0.025024	0.745715	-0.102095
seq5/frame00046.png	24.265530	-201.676100	-27.228970	0.657293	-0.030546	0.747575	-0.090359
seq5/frame00041.png	26.434590	-201.749800	-29.842550	0.640636	-0.042640	0.759720	-0.102917
seq6/frame00205.png	38.117400	-201.838600	-36.982240	0.741009	-0.051808	0.665863	-0.069630
seq5/frame00047.png	23.967350	-201.632900	-26.507300	0.638492	-0.040927	0.762410	-0.096867
seq1/frame00072.png	27.167210	-201.662300	-30.330150	0.702710	-0.028693	0.709675	-0.041686
seq1/frame00073.png	26.522220	-201.611800	-30.402780	0.749967	-0.030305	0.659476	-0.041500
seq1/frame00074.png	25.734570	-201.650400	-30.375020	0.759409	-0.032745	0.648389	-0.042633
seq1/frame00075.png	25.002520	-201.657600	-30.363610	0.760953	-0.035467	0.646532	-0.041098
seq1/frame00076.png	24.452330	-201.574600	-30.074200	0.747925	-0.038424	0.661193	-0.044216
seq1/frame00077.png	23.804950	-201.644200	-29.900710	0.718905	-0.040808	0.693240	-0.030462
seq1/frame00078.png	23.457700	-201.589300	-29.551040	0.695070	-0.041299	0.717000	-0.032919
seq1/frame00071.png	27.873070	-201.721400	-30.230780	0.673704	-0.023334	0.737357	-0.043393
seq1/frame00079.png	22.895740	-201.767200	-29.130720	0.695713	-0.032773	0.717454	-0.012972
seq1/frame00080.png	22.511110	-201.489400	-28.667920	0.716874	-0.013192	0.696547	-0.027201
seq1/frame00081.png	22.160780	-201.814900	-28.274560	0.683813	-0.035235	0.728801	-0.002545
seq8/frame00056.png	22.494960	-201.641100	-26.958040	0.631062	0.008559	0.758255	-0.163514
seq6/frame00175.png	23.101340	-201.675600	-26.949970	0.695539	-0.101356	0.692087	-0.164222
seq6/frame00174.png	22.848680	-201.879900	-26.269450	0.692469	-0.096206	0.696785	-0.160382
seq6/frame00172.png	22.041710	-201.815800	-25.000390	0.698783	-0.066174	0.696770	-0.147767
seq6/frame00173.png	22.353950	-201.828800	-25.635550	0.684663	-0.071403	0.705592	-0.168163
seq6/frame00171.png	21.687000	-201.773500	-24.360160	0.671180	-0.052236	0.717049	-0.180637
seq6/frame00170.png	21.578870	-201.470500	-23.687780	0.661562	-0.069565	0.720692	-0.195191
seq8/frame00055.png	21.766830	-202.043600	-26.546520	0.616227	0.031368	0.774464	-0.139591
seq8/frame00052.png	20.159770	-201.790200	-24.972820	0.622917	-0.007177	0.769964	-0.138123
seq5/frame00024.png	33.837120	-201.776700	-38.465780	0.760973	-0.049628	0.641726	-0.081517
seq5/frame00023.png	34.490170	-201.551400	-38.982030	0.749148	-0.059878	0.653510	-0.090099
seq5/frame00022.png	34.683750	-201.657500	-39.625930	0.751828	-0.041909	0.652592	-0.084394
seq5/frame00021.png	35.318880	-201.629000	-40.051020	0.756030	-0.026114	0.650000	-0.072369
seq5/frame00020.png	35.638690	-201.650800	-40.665160	0.761848	-0.048663	0.641395	-0.076370
seq5/frame00019.png	35.974960	-201.621600	-41.220120	0.759424	-0.050020	0.645821	-0.060724
seq5/frame00018.png	36.417430	-201.706300	-41.688000	0.788877	-0.054823	0.607883	-0.071736
seq5/frame00017.png	36.681030	-201.787400	-42.286900	0.772784	-0.056782	0.628501	-0.067582
seq6/frame00206.png	38.760580	-201.859300	-37.195110	0.727727	-0.062251	0.675514	-0.101091
seq5/frame00028.png	32.302710	-201.725100	-36.430060	0.751969	-0.068084	0.649208	-0.091844
seq5/frame00027.png	32.878270	-201.566600	-36.849460	0.770687	-0.065359	0.624423	-0.108933
seq8/frame00054.png	21.312880	-202.025100	-26.024620	0.577949	0.027976	0.803754	-0.138463
seq8/frame00053.png	20.733420	-201.791300	-25.639090	0.579138	0.005758	0.801927	-0.146557
seq5/frame00026.png	33.133120	-201.662800	-37.446780	0.773740	-0.087353	0.621118	-0.088928
seq5/frame00048.png	23.513890	-201.721500	-26.099930	0.619649	-0.040815	0.778280	-0.093005
seq5/frame00049.png	23.183330	-201.615500	-25.420450	0.616188	-0.027956	0.781048	-0.097441
seq5/frame00050.png	22.690380	-201.712100	-24.915200	0.607580	-0.037788	0.788361	-0.088919
seq5/frame00051.png	22.461910	-201.602200	-24.262350	0.597537	-0.035925	0.793937	-0.106411
seq8/frame00051.png	19.446940	-201.902500	-24.512050	0.599270	-0.016925	0.787316	-0.143951
seq8/frame00050.png	19.035220	-201.949800	-23.886310	0.614917	-0.022285	0.777698	-0.128709
seq6/frame00161.png	19.914280	-201.790400	-17.820510	0.601877	-0.084641	0.782768	-0.133620
seq6/frame00162.png	19.964740	-201.710100	-18.438440	0.638245	-0.090349	0.748796	-0.154223
seq6/frame00160.png	19.694240	-201.560900	-16.841760	0.626289	-0.059262	0.768426	-0.117351
seq6/frame00159.png	19.743130	-201.710400	-16.238350	0.598365	-0.078617	0.783730	-0.146785
seq6/frame00157.png	19.402140	-201.810900	-15.052230	0.561575	-0.047112	0.818779	-0.109617
seq6/frame00156.png	19.526090	-201.914700	-14.377060	0.553835	-0.041544	0.821480	-0.129272
seq6/frame00155.png	19.474210	-201.945800	-13.599440	0.581785	-0.037789	0.804227	-0.115400
seq6/frame00154.png	19.328480	-201.922700	-13.007940	0.567264	-0.030262	0.814239	-0.119626
seq6/frame00153.png	19.370280	-201.561900	-12.258690	0.549561	-0.009798	0.827165	-0.116983
seq6/frame00152.png	19.099370	-201.931000	-11.792200	0.573258	-0.009412	0.811379	-0.113799
seq6/frame00158.png	19.462180	-201.802200	-15.644670	0.579856	-0.081230	0.799185	-0.135914
seq6/frame00150.png	19.094020	-202.036100	-10.199350	0.545250	0.015071	0.828491	-0.126798
seq6/frame00151.png	18.930450	-201.615400	-11.166030	0.559886	0.009134	0.818000	-0.131611
seq6/frame00149.png	18.757890	-202.047900	-9.915001	0.464301	0.042761	0.875515	-0.126768
seq6/frame00148.png	18.545360	-201.967800	-9.430973	0.448579	0.040052	0.884037	-0.125102
seq6/frame00147.png	17.867010	-202.146200	-8.879137	0.441483	0.036251	0.888473	-0.119974
seq6/frame00146.png	17.458110	-202.017900	-8.492805	0.421782	0.019339	0.900886	-0.100652
seq6/frame00145.png	16.812490	-201.907800	-8.168489	0.378966	-0.003799	0.921092	-0.089221
seq6/frame00144.png	16.535770	-201.931400	-7.870640	0.331890	-0.013228	0.938886	-0.090372
seq6/frame00143.png	15.818040	-201.826300	-7.672935	0.349505	-0.006081	0.932334	-0.092531
seq6/frame00142.png	15.089030	-201.790600	-7.286312	0.380729	0.026180	0.920272	-0.086367
seq6/frame00141.png	14.715060	-201.831800	-7.084242	0.419589	0.037700	0.901944	-0.094979
seq6/frame00140.png	13.972860	-201.863900	-6.703924	0.408343	0.035344	0.908008	-0.086766
seq6/frame00139.png	13.477540	-201.887300	-6.482250	0.409636	0.028912	0.907620	-0.087115
seq6/frame00138.png	12.866620	-201.899400	-6.161272	0.379622	0.011174	0.920395	-0.092925
seq6/frame00137.png	12.297610	-201.918500	-5.810551	0.373481	0.001638	0.922607	-0.096462
seq6/frame00136.png	11.494140	-201.797300	-5.393433	0.342482	-0.008950	0.934476	-0.096858
seq6/frame00135.png	11.043890	-201.897200	-5.093578	0.335137	-0.023858	0.936799	-0.097581
seq6/frame00134.png	10.398790	-201.791900	-4.845655	0.301986	-0.026418	0.947339	-0.103226
seq6/frame00133.png	9.665964	-201.775900	-4.426208	0.319579	-0.030108	0.941800	-0.099882
seq6/frame00132.png	9.137717	-201.847100	-4.188469	0.290998	-0.005250	0.950707	-0.107002
seq6/frame00164.png	20.100640	-201.762400	-19.870240	0.637630	-0.095440	0.745889	-0.167239
seq8/frame00048.png	18.297660	-201.983600	-22.617270	0.577738	-0.062876	0.806475	-0.108923
seq8/frame00041.png	14.677800	-201.837400	-18.777560	0.558606	-0.054205	0.814719	-0.145787
seq8/frame00040.png	14.220350	-201.671000	-18.179580	0.533473	-0.041732	0.836036	-0.121278
seq8/frame00043.png	15.601300	-202.055800	-19.867690	0.602335	-0.049041	0.778221	-0.170762
seq5/frame00061.png	18.218910	-201.824600	-18.869510	0.599956	-0.023787	0.790579	-0.120297
seq5/frame00062.png	17.866230	-201.637100	-18.388670	0.539889	-0.015945	0.829653	-0.141215
seq8/frame00044.png	16.328840	-201.766200	-20.347280	0.553898	-0.070706	0.822834	-0.105551
seq5/frame00067.png	15.646260	-201.966900	-15.602220	0.479424	-0.029991	0.867018	-0.132413
seq5/frame00070.png	14.132550	-201.913600	-14.127850	0.474724	-0.023013	0.870551	-0.127469
seq5/frame00069.png	14.611540	-201.885900	-14.589730	0.493547	-0.021419	0.860606	-0.123734
seq5/frame00068.png	15.051250	-201.991000	-15.142330	0.509882	-0.021999	0.850712	-0.125801
seq5/frame00060.png	18.632970	-201.778500	-19.505940	0.541342	-0.022084	0.830408	-0.129937
seq6/frame00131.png	8.343725	-201.741800	-3.785023	0.296331	-0.015828	0.947869	-0.116112
seq8/frame00049.png	18.597040	-201.935100	-23.259550	0.585557	-0.066283	0.803795	-0.081507
seq5/frame00078.png	10.406440	-201.844300	-9.897911	0.289326	-0.034963	0.950287	-0.109649
seq5/frame00080.png	9.638700	-201.738300	-9.000549	0.274231	-0.026169	0.954851	-0.111233
seq5/frame00077.png	11.009510	-201.973400	-10.471840	0.294879	-0.011197	0.949262	-0.108728
seq5/frame00076.png	11.418840	-201.816100	-11.087040	0.319608	-0.022440	0.941184	-0.107332
seq5/frame00079.png	9.948861	-201.727100	-9.320408	0.279579	-0.006409	0.951471	-0.128445
seq5/frame00081.png	9.239161	-201.874600	-8.242718	0.237017	-0.019562	0.963395	-0.123735
seq5/frame00082.png	8.841542	-201.711900	-7.759878	0.219896	-0.016842	0.967001	-0.127563
seq5/frame00083.png	8.441164	-201.744600	-7.250322	0.207321	-0.025604	0.969527	-0.127986
seq5/frame00084.png	8.098727	-201.752600	-6.711704	0.214647	0.000344	0.969507	-0.118251
seq5/frame00085.png	7.345766	-201.926300	-6.148903	0.213621	-0.002679	0.969312	-0.121625
seq5/frame00075.png	11.771430	-201.788000	-11.633100	0.402558	-0.025504	0.910441	-0.091617
seq5/frame00074.png	12.171210	-201.892100	-12.148090	0.391785	-0.031379	0.911951	-0.117753
seq8/frame00030.png	9.325352	-201.676600	-12.599480	0.294139	0.058185	0.938919	-0.168903
seq8/frame00031.png	9.969200	-201.726900	-13.036850	0.306483	0.050376	0.935074	-0.170787
seq8/frame00029.png	8.600750	-201.943800	-11.859990	0.308858	0.021222	0.936576	-0.164263
seq8/frame00027.png	7.540300	-201.808100	-10.883920	0.283803	0.008131	0.944661	-0.164334
seq8/frame00026.png	7.091173	-201.659100	-10.461050	0.258617	0.020237	0.950855	-0.169065
seq8/frame00025.png	6.585904	-201.623100	-9.875298	0.253563	0.010766	0.954959	-0.153766
seq8/frame00024.png	6.138880	-201.717300	-9.273132	0.191107	-0.002168	0.973177	-0.128065
seq8/frame00023.png	5.787421	-201.727200	-8.575800	0.159862	-0.016041	0.980555	-0.112687
seq8/frame00022.png	5.265101	-201.734600	-8.101391	0.174820	-0.008795	0.976819	-0.123228
seq8/frame00021.png	4.954470	-201.571600	-7.361530	0.178891	0.019393	0.973796	-0.139081
seq8/frame00020.png	4.757956	-201.621300	-6.753311	0.152910	0.019955	0.977683	-0.142679
seq8/frame00019.png	4.160909	-201.637500	-6.215076	0.138018	0.025187	0.983156	-0.117133
seq8/frame00018.png	4.158820	-201.683400	-5.447479	0.111653	-0.006391	0.987582	-0.110336
seq8/frame00028.png	8.099639	-201.714800	-11.413120	0.272187	0.014996	0.945444	-0.178397
seq5/frame00073.png	12.739770	-201.882800	-12.664320	0.394559	-0.018919	0.910013	-0.125862
seq5/frame00072.png	13.185200	-201.881000	-13.163480	0.429231	-0.014310	0.891856	-0.141949
seq8/frame00033.png	10.807090	-201.828900	-14.186290	0.346896	0.017372	0.919379	-0.184671
seq8/frame00032.png	10.396340	-201.882100	-13.658470	0.287607	0.077437	0.940553	-0.163236
seq8/frame00038.png	12.972530	-201.432100	-17.316100	0.482049	-0.064155	0.863280	-0.135131
seq8/frame00037.png	12.498450	-201.351800	-16.929220	0.486187	-0.042490	0.853597	-0.182178
seq8/frame00039.png	13.735260	-201.555200	-17.671320	0.468559	-0.088125	0.867217	-0.143598
seq1/frame00138.png	9.166221	-201.662700	-11.467880	0.282420	0.007123	0.947505	-0.149742
seq1/frame00142.png	9.215629	-201.795800	-8.689848	0.333866	0.067038	0.932890	-0.117286
seq1/frame00143.png	9.179824	-201.633700	-7.819653	0.317319	0.089623	0.939020	-0.097561
seq1/frame00139.png	9.082288	-201.596100	-10.809960	0.289717	0.027789	0.950867	-0.105563
seq5/frame00065.png	16.463050	-201.532300	-16.722260	0.477824	-0.067639	0.868584	-0.112567
seq5/frame00063.png	17.569080	-201.767300	-17.841960	0.493607	-0.039008	0.858232	-0.135161
seq6/frame00163.png	20.139360	-201.791900	-19.226110	0.631375	-0.096902	0.750055	-0.171442
seq5/frame00059.png	19.018790	-201.844200	-20.209670	0.525210	-0.001953	0.842631	-0.118843
seq5/frame00071.png	13.750220	-201.885800	-13.629920	0.437521	-0.043648	0.886153	-0.146297
seq8/frame00036.png	11.999720	-201.601500	-16.121270	0.455198	-0.027318	0.866680	-0.202274
seq5/frame00086.png	7.299918	-201.761500	-5.494442	0.178732	-0.007806	0.976800	-0.117709
seq8/frame00046.png	17.524010	-201.815600	-21.424710	0.507649	-0.054521	0.845651	-0.155543
seq8/frame00017.png	3.962401	-201.800700	-4.831379	0.092283	-0.022635	0.989770	-0.106430
seq8/frame00016.png	3.719915	-201.894500	-4.189995	0.086165	0.000108	0.989849	-0.113026
seq6/frame00128.png	6.329442	-201.452800	-3.218811	0.295934	-0.009174	0.947817	-0.118246
seq8/frame00035.png	11.598250	-201.719100	-15.640120	0.428907	-0.005853	0.880178	-0.203202
seq1/frame00070.png	28.607740	-201.640900	-30.027200	0.639794	-0.008592	0.767139	-0.045699
seq1/frame00069.png	29.361200	-201.562000	-29.871750	0.633908	-0.008419	0.771485	-0.053865
seq1/frame00067.png	30.686500	-201.688700	-29.560060	0.657518	-0.023935	0.750131	-0.066332
seq1/frame00068.png	29.790330	-201.741300	-29.830640	0.639058	-0.015403	0.767054	-0.054743
seq1/frame00066.png	31.266430	-201.808900	-29.519710	0.652590	-0.012710	0.756593	-0.039149
seq1/frame00065.png	31.852710	-201.806300	-29.377340	0.662556	-0.024996	0.747907	-0.032097
seq1/frame00062.png	33.743480	-201.644300	-29.374350	0.680121	-0.034548	0.731132	-0.041093
seq1/frame00061.png	34.299590	-201.667500	-29.634490	0.693462	-0.036530	0.719026	-0.027908
seq1/frame00063.png	33.162050	-201.612200	-29.272030	0.641691	-0.037847	0.765658	-0.023842
seq1/frame00064.png	32.508650	-201.773100	-29.282660	0.638710	0.007141	0.769286	-0.014068
seq1/frame00082.png	21.617100	-201.682500	-27.722040	0.690495	-0.022548	0.722845	-0.014281
seq6/frame00187.png	27.879270	-201.882100	-33.180460	0.822393	-0.083596	0.554707	-0.094770
seq6/frame00196.png	32.077210	-201.200500	-35.392810	0.848523	-0.036285	0.522163	-0.077702
seq8/frame00057.png	23.035490	-201.938900	-27.483060	0.631797	-0.000764	0.758166	-0.161294
seq8/frame00034.png	11.170690	-201.732600	-14.838690	0.363602	-0.002604	0.909336	-0.202223
seq8/frame00047.png	17.928960	-201.940800	-22.155230	0.520062	-0.034524	0.841024	-0.144991
seq5/frame00057.png	19.786190	-201.760400	-21.333800	0.564766	0.003735	0.818944	-0.101765
seq5/frame00058.png	19.499030	-201.675300	-20.726830	0.524044	0.008968	0.845321	-0.103582
seq5/frame00088.png	6.400941	-201.696900	-4.345364	0.197333	0.013359	0.974176	-0.108918
seq5/frame00089.png	6.132379	-201.501600	-4.165901	0.191903	-0.005559	0.975681	-0.105778
seq5/frame00087.png	6.767654	-201.703600	-5.111557	0.222600	0.000101	0.970264	-0.095064
seq6/frame00129.png	7.138504	-201.783200	-3.745052	0.310278	-0.009379	0.944947	-0.103510
seq6/frame00130.png	7.964603	-201.578800	-3.668396	0.279047	-0.022963	0.950129	-0.137334
seq5/frame00090.png	5.802690	-201.666300	-3.337067	0.175820	-0.002024	0.975577	-0.131654
seq5/frame00091.png	5.431315	-201.469100	-2.916805	0.147422	0.004134	0.981806	-0.119608
seq6/frame00208.png	40.198410	-201.613500	-37.544880	0.757001	-0.055173	0.640668	-0.115976
seq6/frame00209.png	40.586510	-201.683300	-37.850670	0.772391	-0.084315	0.623915	-0.083864
seq6/frame00210.png	40.903990	-201.666700	-38.047690	0.781419	-0.072547	0.614404	-0.081414
seq6/frame00211.png	41.111190	-201.900700	-38.198750	0.761815	-0.050371	0.640868	-0.079934
seq6/frame00207.png	39.547960	-201.784000	-37.397320	0.770476	-0.059119	0.624836	-0.111589
seq6/frame00212.png	41.751240	-201.470300	-38.425870	0.742674	-0.033610	0.662652	-0.090546
seq6/frame00213.png	41.839780	-201.636600	-38.836420	0.764875	-0.065093	0.638694	-0.052900
seq6/frame00214.png	41.767460	-201.878500	-39.407730	0.788881	-0.083892	0.606783	-0.049440
seq1/frame00083.png	21.307010	-201.680800	-27.169310	0.686180	-0.022923	0.726969	-0.012160
seq1/frame00140.png	9.195285	-201.559800	-10.193370	0.346003	0.032351	0.933767	-0.085529
seq6/frame00181.png	25.453830	-201.518700	-30.529800	0.696922	-0.066614	0.696067	-0.159226
seq5/frame00055.png	20.626360	-201.739400	-22.259890	0.562421	0.002137	0.820619	-0.101304
seq6/frame00168.png	20.957430	-201.581300	-22.503980	0.619109	-0.087119	0.755383	-0.196241
seq1/frame00136.png	9.168692	-201.622200	-12.590900	0.358601	0.008980	0.924784	-0.126885
seq1/frame00137.png	8.972700	-201.758700	-12.047930	0.366589	0.012771	0.921389	-0.128418
seq1/frame00134.png	9.889088	-201.646200	-13.881180	0.326334	0.009752	0.936794	-0.125809
seq5/frame00053.png	21.478640	-201.474100	-23.331980	0.574198	-0.005891	0.812844	-0.097703
seq5/frame00054.png	20.970560	-201.745200	-22.901650	0.558752	-0.003870	0.824817	-0.086364
seq5/frame00052.png	22.003040	-201.615700	-23.820220	0.576441	-0.003286	0.812524	-0.086658
seq6/frame00242.png	49.167010	-201.889300	-47.749940	0.796151	-0.057309	0.602375	0.002069
seq6/frame00241.png	49.160430	-201.649500	-48.066100	0.794858	-0.049427	0.604680	-0.011006
seq6/frame00222.png	41.737830	-201.541500	-44.665440	0.832351	-0.110895	0.539112	-0.065205
seq6/frame00243.png	49.648930	-201.830800	-47.298420	0.811753	-0.057674	0.581147	-0.000474
seq1/frame00150.png	10.840570	-201.885500	-4.169621	0.293785	-0.025339	0.951994	-0.082198
seq1/frame00149.png	10.673710	-201.859800	-4.435337	0.217927	-0.014543	0.972245	-0.083879
seq6/frame00127.png	5.509309	-201.693500	-3.094898	0.275648	-0.005764	0.952636	-0.128335
seq6/frame00240.png	48.567430	-201.880700	-48.451030	0.778688	-0.067453	0.623770	-0.002443
seq1/frame00148.png	10.299230	-202.037100	-5.082310	0.212941	0.011080	0.973693	-0.080353
seq1/frame00147.png	10.012000	-201.844500	-5.424625	0.203512	0.008987	0.977706	-0.050924
seq1/frame00151.png	10.826600	-201.628900	-3.651279	0.350977	-0.028599	0.933003	-0.074178
seq1/frame00152.png	10.703320	-201.864900	-3.383518	0.409699	-0.023705	0.908831	-0.074909
seq6/frame00223.png	41.311910	-201.698300	-45.235270	0.834059	-0.114609	0.535687	-0.065188
seq6/frame00224.png	41.753390	-201.442200	-45.966210	0.846074	-0.107528	0.517909	-0.066072
seq6/frame00188.png	27.921030	-201.943200	-33.295180	0.870732	-0.087004	0.481715	-0.046966
seq6/frame00221.png	41.758710	-201.546500	-43.837270	0.858266	-0.103929	0.498018	-0.067503
seq1/frame00146.png	9.941505	-201.721400	-6.269882	0.209924	0.003870	0.976721	-0.043977
seq5/frame00066.png	16.140770	-201.716300	-15.983420	0.479349	-0.049221	0.865356	-0.137697
seq6/frame00166.png	20.415320	-201.716500	-21.267780	0.650481	-0.091918	0.733173	-0.175734
seq6/frame00165.png	20.475590	-201.583800	-20.449580	0.630188	-0.098207	0.746421	-0.189933
seq6/frame00182.png	26.086020	-201.644900	-30.892640	0.669555	-0.068249	0.722639	-0.157578
seq6/frame00169.png	21.206400	-201.783700	-23.190330	0.604264	-0.077194	0.763428	-0.214672
seq5/frame00025.png	33.605290	-201.567700	-37.931220	0.769584	-0.088074	0.623422	-0.106439
seq5/frame00056.png	20.220490	-201.824600	-21.782430	0.546264	0.009732	0.833722	-0.080057
seq5/frame00064.png	16.918860	-201.809900	-17.204300	0.509233	-0.064875	0.846452	-0.141391
seq5/frame00015.png	37.662550	-201.622300	-43.382340	0.716757	-0.078069	0.687559	-0.086179
seq6/frame00239.png	48.072340	-201.502000	-48.613440	0.757111	-0.025494	0.652386	0.022944
seq6/frame00238.png	47.663220	-201.749300	-48.875860	0.786351	-0.028969	0.615475	0.044773
seq6/frame00237.png	47.240600	-201.521100	-49.089650	0.767128	-0.018254	0.640214	0.036163
seq6/frame00236.png	46.583890	-201.551800	-49.403680	0.797917	-0.045405	0.600982	0.009397
seq6/frame00235.png	45.915090	-201.530400	-49.572190	0.794211	-0.028866	0.606877	-0.009770
seq6/frame00234.png	45.473070	-201.539600	-49.603560	0.814205	-0.039340	0.579228	-0.004142
seq6/frame00233.png	44.692680	-201.376300	-49.623820	0.818510	-0.055591	0.571332	-0.023044
seq1/frame00058.png	35.671390	-201.593700	-30.951010	0.715325	-0.054677	0.694704	-0.052036
seq1/frame00057.png	35.970870	-201.917600	-31.409320	0.720609	-0.038204	0.690344	-0.051860
seq1/frame00056.png	36.422370	-201.838800	-31.976080	0.720408	-0.042576	0.690597	-0.047709
seq1/frame00055.png	36.948420	-201.793200	-32.523740	0.724556	-0.015191	0.688083	-0.036465
seq1/frame00054.png	37.311370	-201.715800	-33.064550	0.704291	-0.038586	0.706826	-0.053687
seq1/frame00053.png	37.704540	-201.743800	-33.597350	0.717951	-0.032219	0.693422	-0.051714
seq1/frame00051.png	38.790150	-201.671600	-34.558700	0.730823	-0.044793	0.678336	-0.061241
seq1/frame00052.png	38.296260	-201.743000	-33.986840	0.742633	-0.034216	0.667239	-0.046025
