FileName	X	Y	Z	W	P	Q	R
seq12/frame00019.png	30.427740	200.119700	-25.105420	0.979973	-0.073798	0.181677	-0.034661
seq12/frame00018.png	30.666400	200.020400	-25.764630	0.974869	-0.037289	0.211138	-0.060510
seq12/frame00017.png	30.937930	200.057100	-26.466130	0.962704	-0.050058	0.260951	-0.050982
seq12/frame00016.png	30.917520	200.009100	-27.082380	0.972616	-0.052650	0.219268	-0.056290
seq12/frame00015.png	30.737990	199.958400	-27.683440	0.980479	-0.040110	0.186997	-0.045643
seq12/frame00014.png	30.656410	199.820400	-28.272170	0.981960	-0.031824	0.175858	-0.061772
seq2/frame00155.png	31.853000	199.899400	-26.716720	0.946545	-0.129489	0.292796	-0.039456
seq2/frame00154.png	31.672420	199.890200	-27.360300	0.937226	-0.103258	0.330460	-0.041722
seq2/frame00153.png	31.407810	199.701500	-28.061940	0.922240	-0.115031	0.364233	-0.059795
seq2/frame00156.png	31.994020	199.966400	-25.978350	0.949875	-0.135034	0.279616	-0.036304
seq2/frame00157.png	32.364620	199.997500	-25.280980	0.939364	-0.147570	0.309214	-0.014301
seq2/frame00158.png	32.504510	200.137100	-24.672790	0.922549	-0.166316	0.347505	-0.021964
seq2/frame00159.png	32.879180	200.093500	-24.068620	0.911530	-0.173912	0.372647	0.001270
seq1/frame00096.png	28.548340	199.974400	-24.314300	0.936553	-0.158620	0.295977	-0.100526
seq12/frame00023.png	28.194070	200.189200	-23.735310	0.971009	-0.181662	0.145092	-0.055585
seq12/frame00013.png	30.358760	199.947600	-28.863420	0.975354	-0.067472	0.199975	-0.064367
seq2/frame00166.png	34.854890	200.168000	-19.391890	0.900098	-0.158419	0.404912	-0.027827
seq1/frame00095.png	28.224870	199.927400	-25.013650	0.930189	-0.149167	0.326498	-0.076787
seq1/frame00094.png	27.734710	199.927900	-25.566930	0.944449	-0.138789	0.287815	-0.076923
seq12/frame00046.png	33.958240	200.510300	-12.494680	-0.722417	0.118238	-0.658907	0.173133
seq12/frame00045.png	33.382350	200.483900	-12.898860	-0.724752	0.126914	-0.656698	0.165458
seq12/frame00047.png	34.347310	200.470800	-11.869620	-0.731704	0.148586	-0.634434	0.200061
seq12/frame00044.png	32.952930	200.437200	-13.632250	-0.757549	0.117918	-0.630878	0.119199
seq1/frame00112.png	34.246170	200.584700	-14.304430	-0.791711	0.109428	-0.592176	0.102700
seq1/frame00111.png	33.992030	200.508400	-14.864250	-0.821817	0.123112	-0.544975	0.111634
seq1/frame00113.png	34.458240	200.545100	-13.626250	-0.782093	0.101852	-0.605367	0.107183
seq1/frame00114.png	34.748060	200.587200	-12.902860	-0.749364	0.125348	-0.639602	0.116835
seq1/frame00109.png	33.269780	200.453000	-16.257760	0.858190	-0.139164	0.486392	-0.086977
seq1/frame00108.png	32.880400	200.439700	-16.811630	0.867885	-0.149042	0.462083	-0.105082
seq12/frame00043.png	32.443050	200.240600	-14.000700	-0.783513	0.101419	-0.605649	0.094923
seq4/frame00192.png	36.058770	200.440400	-15.215300	-0.794013	0.150657	-0.562389	0.174828
seq4/frame00193.png	36.288640	200.498300	-14.364110	-0.809890	0.143334	-0.543924	0.166376
seq4/frame00194.png	36.745470	200.537800	-14.128820	-0.815793	0.150012	-0.535317	0.159420
seq4/frame00191.png	35.741420	200.472400	-15.626160	-0.819738	0.183712	-0.520221	0.153785
seq4/frame00190.png	35.458310	200.273000	-16.587500	-0.835854	0.196772	-0.490691	0.147822
seq4/frame00189.png	35.251110	199.968600	-17.080290	0.869192	-0.164014	0.441159	-0.151603
seq4/frame00188.png	34.944150	200.356800	-17.791480	0.875623	-0.189243	0.427984	-0.119588
seq4/frame00195.png	36.707910	200.651100	-12.857080	-0.772101	0.158436	-0.594170	0.160374
seq2/frame00169.png	35.589220	200.153400	-17.911590	0.891415	-0.164328	0.422070	-0.015242
seq2/frame00168.png	35.271560	200.183600	-18.163840	0.898699	-0.162089	0.406980	-0.020854
seq2/frame00167.png	35.101200	200.227100	-18.805930	0.880600	-0.194168	0.430879	-0.034447
seq4/frame00187.png	34.489200	200.265900	-18.548940	0.895338	-0.222147	0.369196	-0.112762
seq4/frame00185.png	34.298710	200.151800	-19.748430	0.902081	-0.189402	0.366326	-0.127210
seq4/frame00186.png	34.477100	200.193800	-19.090390	0.898277	-0.217982	0.361957	-0.120708
seq4/frame00184.png	34.096660	200.093800	-20.490340	0.900063	-0.209409	0.368330	-0.101820
seq2/frame00170.png	35.836620	200.168400	-17.266640	0.884164	-0.158599	0.439191	-0.014570
seq12/frame00048.png	34.812510	200.552000	-11.405940	-0.715163	0.193149	-0.640354	0.202933
seq12/frame00049.png	34.805530	200.611800	-10.728930	-0.745049	0.185814	-0.606935	0.204953
seq1/frame00116.png	35.183220	200.692000	-11.728140	-0.793875	0.118169	-0.584483	0.119071
seq4/frame00183.png	33.648230	200.159100	-21.240800	0.911788	-0.218964	0.332110	-0.101986
seq1/frame00101.png	30.406490	200.273100	-21.312970	0.895409	-0.174406	0.396533	-0.102895
seq12/frame00042.png	31.758610	200.383700	-14.612170	-0.793921	0.087798	-0.594747	0.090872
seq12/frame00041.png	31.240270	200.371900	-15.001260	-0.770320	0.101024	-0.619148	0.114272
seq12/frame00040.png	30.559980	200.422300	-15.770560	-0.780322	0.116218	-0.604966	0.107737
seq12/frame00039.png	30.168680	200.410500	-16.157830	-0.798013	0.139901	-0.574214	0.117822
seq12/frame00038.png	29.780450	200.347900	-16.722130	-0.794423	0.166905	-0.571977	0.117806
seq2/frame00152.png	31.013230	199.705800	-28.621140	0.898579	-0.092981	0.424370	-0.061812
seq12/frame00012.png	30.178690	199.861300	-29.485640	0.954705	-0.147516	0.252077	-0.056875
seq4/frame00182.png	33.457450	199.931200	-21.937430	0.902283	-0.207471	0.366923	-0.090605
seq4/frame00181.png	32.993730	200.027300	-22.693690	0.902828	-0.198674	0.369217	-0.095444
seq4/frame00180.png	32.672740	200.023300	-23.437910	0.899518	-0.172974	0.392160	-0.084609
seq12/frame00050.png	35.106670	200.647100	-10.171270	-0.750527	0.176877	-0.612222	0.174955
seq2/frame00161.png	33.456140	200.096400	-22.807070	0.899420	-0.176877	0.399698	-0.000545
seq2/frame00160.png	33.096270	200.227500	-23.434030	0.899794	-0.182478	0.396203	-0.009759
seq1/frame00093.png	27.348990	199.902500	-26.171110	0.952833	-0.128890	0.266433	-0.067164
seq2/frame00151.png	30.470280	199.837100	-29.217520	0.892057	-0.079663	0.441484	-0.054596
seq2/frame00150.png	30.119730	199.780600	-29.760000	0.897180	-0.071097	0.432795	-0.051986
seq2/frame00149.png	29.682750	199.836000	-30.153230	0.920106	-0.090104	0.376591	-0.058867
seq1/frame00115.png	34.791690	200.715500	-12.152430	-0.787005	0.136821	-0.589057	0.122127
seq1/frame00103.png	31.135730	200.321000	-19.940420	0.894164	-0.186268	0.401497	-0.067638
seq1/frame00104.png	31.456480	200.266300	-19.273230	0.869468	-0.179811	0.453594	-0.077111
seq2/frame00148.png	29.216360	199.913700	-30.569650	0.924690	-0.096510	0.364326	-0.053862
seq2/frame00147.png	28.927920	199.935700	-31.026190	0.949200	-0.120964	0.283936	-0.061384
seq2/frame00145.png	28.194590	199.663500	-32.055760	0.949508	-0.103745	0.286752	-0.073788
seq2/frame00144.png	27.808600	199.590000	-32.519250	0.962723	-0.116296	0.232811	-0.073749
seq2/frame00143.png	27.448470	199.552300	-33.066760	0.956306	-0.124520	0.258399	-0.056603
seq2/frame00142.png	26.915700	199.552000	-33.337830	0.963742	-0.127583	0.227923	-0.054547
seq2/frame00146.png	28.680590	199.643600	-31.699830	0.952905	-0.096020	0.282700	-0.053222
seq2/frame00141.png	26.498990	199.458100	-33.762310	0.959890	-0.123189	0.245033	-0.058262
seq1/frame00089.png	25.808450	199.763300	-28.556960	0.961276	-0.137651	0.233586	-0.049385
seq1/frame00091.png	26.626130	199.813100	-27.383610	0.962092	-0.135984	0.230545	-0.052310
seq1/frame00090.png	26.219370	199.956800	-28.017040	0.962343	-0.134645	0.224672	-0.072722
seq1/frame00092.png	27.039420	199.863800	-26.833230	0.963578	-0.145608	0.218727	-0.049751
seq1/frame00088.png	25.407690	199.741900	-29.188840	0.958914	-0.145969	0.236558	-0.056718
seq1/frame00087.png	24.893120	199.698700	-29.702150	0.955618	-0.140027	0.253571	-0.053751
seq12/frame00009.png	28.667230	199.635200	-30.929250	0.943553	-0.176007	0.259114	-0.107656
seq12/frame00011.png	29.679040	199.680700	-29.953070	0.947120	-0.182065	0.249391	-0.087299
seq12/frame00010.png	29.146780	199.652200	-30.454920	0.933773	-0.190375	0.283578	-0.106816
seq2/frame00173.png	36.700350	200.272600	-15.651300	0.877590	-0.130365	0.457988	-0.055566
seq2/frame00174.png	36.954010	200.484700	-15.086820	-0.854742	0.128988	-0.500610	0.046562
seq2/frame00176.png	37.586650	200.289100	-13.931990	-0.830343	0.125864	-0.541834	0.033237
seq2/frame00177.png	37.915130	200.329800	-13.139090	-0.799223	0.131927	-0.583365	0.059356
seq2/frame00175.png	37.245840	200.338300	-14.204320	-0.859214	0.109385	-0.498341	0.037978
seq2/frame00172.png	36.594080	200.202400	-16.023030	0.886340	-0.123591	0.445601	-0.023818
seq2/frame00178.png	38.251700	200.562100	-12.651750	-0.784706	0.124309	-0.605659	0.044294
seq2/frame00179.png	38.474270	200.517300	-11.884550	-0.782870	0.104861	-0.611040	0.052441
seq4/frame00197.png	37.691390	200.534900	-11.703600	-0.745955	0.180645	-0.618495	0.168471
seq4/frame00196.png	37.495770	200.612400	-12.568940	-0.759568	0.166540	-0.604296	0.173632
seq1/frame00107.png	32.366790	200.406000	-17.486760	0.884589	-0.162534	0.425165	-0.101588
seq1/frame00086.png	24.402520	199.690300	-30.223400	0.948215	-0.142822	0.278056	-0.056354
seq1/frame00105.png	31.830760	200.443100	-18.509240	0.875738	-0.178240	0.433527	-0.115619
seq12/frame00037.png	29.307220	200.413500	-17.365970	-0.832571	0.230196	-0.484262	0.139015
seq12/frame00036.png	29.237350	200.075800	-17.911630	0.848971	-0.217990	0.463037	-0.131629
seq12/frame00034.png	28.089950	200.184100	-18.938100	0.947084	-0.104543	0.293169	-0.078452
seq12/frame00035.png	28.572420	200.149800	-18.460390	0.895397	-0.161903	0.398147	-0.116323
seq12/frame00033.png	27.774660	200.164800	-19.463010	0.965053	-0.078442	0.244930	-0.050296
seq12/frame00032.png	27.327280	200.214800	-19.935180	0.984686	-0.067609	0.149114	-0.059899
seq4/frame00178.png	31.812600	199.891200	-24.602910	0.901230	-0.211356	0.371933	-0.069132
seq4/frame00177.png	31.636090	199.917400	-25.310680	0.905769	-0.219829	0.357110	-0.061084
seq4/frame00179.png	32.448160	199.955700	-24.074980	0.899808	-0.219295	0.367285	-0.085771
seq4/frame00176.png	31.285280	199.960100	-25.897740	0.903820	-0.203885	0.368936	-0.073672
seq1/frame00106.png	32.128850	200.344000	-17.952980	0.891743	-0.142198	0.421068	-0.085298
seq1/frame00110.png	33.681010	200.499400	-15.504130	-0.813758	0.131503	-0.560153	0.082064
seq1/frame00085.png	23.930810	199.693300	-30.615350	0.933552	-0.148927	0.322550	-0.047581
seq1/frame00084.png	23.250220	199.622300	-31.243700	0.934090	-0.138314	0.328277	-0.024063
seq1/frame00083.png	22.721550	199.513500	-31.597570	0.951194	-0.142478	0.272114	-0.029718
seq1/frame00082.png	22.114220	199.479900	-31.895980	0.950193	-0.128610	0.279938	-0.047196
seq12/frame00051.png	35.171940	200.668200	-9.539701	-0.763597	0.130523	-0.616329	0.141497
seq4/frame00198.png	38.079850	200.848900	-11.298410	-0.765738	0.189813	-0.586968	0.181893
seq2/frame00180.png	38.824780	200.543900	-11.297870	-0.774696	0.106340	-0.619744	0.066748
seq2/frame00140.png	26.156100	199.700300	-34.095470	0.953140	-0.142118	0.258512	-0.067074
seq2/frame00171.png	36.244560	200.238700	-16.713640	0.867339	-0.151375	0.474054	-0.009029
seq1/frame00081.png	21.287690	199.421000	-32.200890	0.957003	-0.119827	0.260988	-0.040891
seq12/frame00024.png	27.537010	199.911800	-23.458070	0.957603	-0.259926	0.110552	-0.056689
seq12/frame00025.png	27.069250	199.910100	-23.310700	0.954508	-0.279873	0.074618	-0.070842
seq12/frame00026.png	26.760350	199.976600	-23.136870	0.946863	-0.305576	0.076189	-0.065345
seq12/frame00027.png	26.429110	199.967700	-22.741510	0.972452	-0.222784	0.051729	-0.045043
seq12/frame00028.png	26.335300	200.064900	-22.153500	0.988603	-0.131540	0.063892	-0.035775
seq12/frame00029.png	26.474270	200.142100	-21.642270	0.995151	-0.061221	0.071243	-0.029173
seq12/frame00030.png	26.588610	200.164600	-20.989370	0.995181	-0.021688	0.083923	-0.045845
seq12/frame00031.png	26.944080	200.082400	-20.469050	0.992099	-0.027042	0.121479	-0.015837
seq11/frame00023.png	25.631510	199.429200	-35.358180	0.982286	-0.116741	0.130805	-0.066157
seq11/frame00020.png	24.983390	199.463200	-36.291630	0.979197	-0.080945	0.179268	-0.049848
seq11/frame00021.png	25.188160	199.421800	-36.105120	0.981464	-0.094445	0.162265	-0.038458
seq11/frame00019.png	24.676170	199.485000	-36.577320	0.984027	-0.058116	0.163561	-0.039513
seq11/frame00018.png	24.308840	199.624200	-36.896180	0.981363	-0.053895	0.168809	-0.074327
seq11/frame00022.png	25.431040	199.477500	-35.886670	0.981615	-0.123791	0.135762	-0.051733
seq11/frame00017.png	23.716480	199.509900	-37.326160	0.975269	-0.070816	0.200989	-0.058649
seq11/frame00016.png	23.232130	199.455400	-37.673930	0.972518	-0.053694	0.217909	-0.061987
seq11/frame00015.png	22.630650	199.416600	-37.910780	0.982105	-0.082079	0.153328	-0.072272
seq11/frame00014.png	22.147430	199.441700	-38.061420	0.991367	-0.071558	0.092087	-0.059926
seq11/frame00013.png	21.575400	199.413700	-38.137860	0.992254	-0.092508	0.050940	-0.065424
seq11/frame00012.png	21.003270	199.325700	-38.158330	0.994628	-0.083274	0.034625	-0.050816
seq1/frame00080.png	20.731100	199.429600	-32.481710	0.960883	-0.118434	0.246275	-0.045002
seq4/frame00199.png	38.320090	200.710800	-10.331330	-0.770848	0.192686	-0.586032	0.158846
seq2/frame00139.png	25.467670	199.575300	-34.426120	0.946860	-0.122606	0.293854	-0.045537
seq2/frame00181.png	38.915850	200.703300	-10.447810	-0.796268	0.122456	-0.588412	0.068796
seq1/frame00079.png	20.050770	199.355400	-32.641080	0.968765	-0.132092	0.202610	-0.054730
seq4/frame00175.png	30.758870	199.743300	-26.661550	0.893855	-0.193909	0.393413	-0.093004
seq4/frame00173.png	29.865780	199.682400	-27.831840	0.906702	-0.204369	0.347051	-0.125224
seq4/frame00174.png	30.357810	199.651700	-27.242490	0.897056	-0.195667	0.380360	-0.111048
seq4/frame00172.png	29.356150	199.574400	-28.414040	0.919190	-0.182589	0.327799	-0.119580
seq1/frame00119.png	35.729190	200.723300	-9.529390	-0.775654	0.111890	-0.611708	0.107960
seq1/frame00117.png	35.379260	200.613100	-10.911550	-0.798351	0.107319	-0.584904	0.094906
seq1/frame00118.png	35.735450	200.536500	-10.331160	-0.773824	0.120386	-0.613490	0.101660
seq1/frame00078.png	19.301900	199.293000	-32.926930	0.962878	-0.119530	0.239076	-0.037715
seq4/frame00200.png	38.667710	200.762300	-9.719435	-0.791496	0.195214	-0.559278	0.150446
seq2/frame00182.png	39.668490	200.448300	-10.111130	-0.789200	0.090414	-0.602818	0.074831
seq2/frame00183.png	39.560330	200.692000	-9.245699	-0.770684	0.078499	-0.627879	0.075184
seq2/frame00184.png	39.952320	200.812200	-8.582537	-0.769655	0.092628	-0.623864	0.099230
seq2/frame00185.png	40.222760	200.791300	-7.909765	-0.775500	0.080994	-0.620325	0.085072
seq2/frame00186.png	40.485440	200.801100	-7.306200	-0.793643	0.077346	-0.596828	0.089130
seq4/frame00204.png	39.937520	200.698300	-7.215197	-0.704509	0.145655	-0.673327	0.170536
seq4/frame00203.png	39.821060	200.933100	-7.760801	-0.736678	0.155382	-0.637271	0.164462
seq4/frame00202.png	39.360290	200.697600	-8.416658	-0.780415	0.159025	-0.584306	0.155724
seq4/frame00201.png	39.147450	200.766900	-9.072920	-0.781257	0.174922	-0.581886	0.142995
seq2/frame00187.png	40.757260	200.845100	-6.613363	-0.774257	0.059953	-0.622811	0.095072
seq2/frame00188.png	41.012210	200.853700	-5.936876	-0.777515	0.059042	-0.617244	0.104856
seq2/frame00189.png	41.252910	200.961100	-5.314894	-0.737225	0.050378	-0.664589	0.110828
seq4/frame00205.png	40.341610	200.858500	-6.469374	-0.684247	0.135572	-0.694353	0.176921
seq4/frame00206.png	40.621950	200.817900	-5.660410	-0.725050	0.146098	-0.649727	0.175540
seq2/frame00190.png	41.434070	200.944000	-4.529448	-0.746026	0.023878	-0.650867	0.138738
seq2/frame00191.png	41.721300	200.985900	-3.962606	-0.716133	0.028365	-0.689115	0.107098
seq2/frame00192.png	41.845160	200.949700	-3.161531	-0.733861	0.028622	-0.669548	0.111062
seq2/frame00193.png	42.036910	201.025300	-2.496946	-0.675527	0.033549	-0.725168	0.129113
seq2/frame00194.png	42.002880	201.103300	-1.726835	-0.659793	0.026113	-0.741661	0.118023
seq2/frame00195.png	42.071680	201.116500	-1.014364	-0.645796	0.026304	-0.753382	0.121130
seq2/frame00196.png	41.907620	201.118300	-0.299276	-0.613713	0.032725	-0.777304	0.134480
seq2/frame00197.png	42.009060	201.139100	0.342913	-0.618469	0.047994	-0.773675	0.128919
seq2/frame00198.png	41.950450	201.182300	0.954100	-0.584365	0.034043	-0.801171	0.124435
seq2/frame00199.png	41.840160	201.213300	1.692671	-0.592948	0.020283	-0.792138	0.143243
seq12/frame00081.png	42.447180	201.210800	0.785543	-0.598323	0.062250	-0.790517	0.114967
seq12/frame00080.png	42.363460	201.170200	0.473028	-0.526865	0.046316	-0.839447	0.124890
seq12/frame00079.png	42.035520	201.225200	0.296148	-0.516655	0.030850	-0.849124	0.105379
seq12/frame00078.png	41.627720	201.145300	0.367998	-0.492569	0.009546	-0.864332	0.101068
seq12/frame00077.png	40.956570	201.160900	0.405977	-0.563586	0.028963	-0.819049	0.103394
seq12/frame00076.png	40.325790	201.115900	0.476835	-0.570184	0.028303	-0.813649	0.109836
seq12/frame00075.png	39.734910	201.060300	0.533762	-0.536987	0.022362	-0.834439	0.121887
seq12/frame00074.png	39.210450	201.068400	0.606932	-0.515165	0.034887	-0.849125	0.111242
seq12/frame00082.png	42.242730	201.172800	1.175505	-0.655520	0.062326	-0.745179	0.105442
seq12/frame00083.png	41.970460	201.288400	1.619204	-0.687335	0.067067	-0.711268	0.131036
seq12/frame00073.png	38.639760	201.024800	0.485346	-0.620418	0.042170	-0.776708	0.100139
seq2/frame00200.png	41.689030	201.173400	2.276152	-0.606733	0.008465	-0.788122	0.103280
seq2/frame00201.png	41.532010	201.118700	2.917799	-0.511715	0.025423	-0.851619	0.110662
seq12/frame00084.png	41.681180	201.194900	2.197386	-0.690808	0.066645	-0.709737	0.120899
seq2/frame00202.png	41.389820	201.209900	3.718428	-0.465505	0.053542	-0.877019	0.106188
seq12/frame00085.png	41.256380	201.247300	2.703772	-0.704044	0.058613	-0.695260	0.132292
seq12/frame00086.png	41.002140	201.266600	3.327562	-0.655803	0.044755	-0.741411	0.135015
seq12/frame00087.png	40.635730	201.222000	3.942762	-0.651667	0.042111	-0.747281	0.122994
seq12/frame00088.png	40.482540	201.229400	4.568480	-0.616062	0.060434	-0.776560	0.117347
seq2/frame00203.png	41.063040	201.097000	4.452219	-0.509008	0.026947	-0.850436	0.130171
seq2/frame00204.png	40.848040	201.258200	4.950331	-0.498808	0.052152	-0.856772	0.120056
seq2/frame00205.png	40.586780	201.244400	5.628393	-0.461079	0.036296	-0.879242	0.114116
seq12/frame00089.png	40.209460	201.260900	5.178835	-0.590842	0.032671	-0.798278	0.112208
seq12/frame00072.png	38.072630	201.026900	0.493250	-0.708964	0.076304	-0.690168	0.123352
seq12/frame00071.png	37.765130	201.021100	0.466391	-0.779148	0.066971	-0.614268	0.105442
seq12/frame00070.png	37.364050	201.005800	-0.070898	-0.729041	0.065868	-0.667339	0.137183
seq12/frame00069.png	37.158190	200.976800	-0.536776	-0.722961	0.083156	-0.675902	0.116488
seq12/frame00057.png	36.067990	200.632700	-6.587126	-0.560723	0.078141	-0.809015	0.158044
seq12/frame00058.png	36.418330	200.702200	-6.508867	-0.564531	0.112595	-0.796634	0.184398
seq12/frame00059.png	36.591340	200.625100	-6.306890	-0.578700	0.121364	-0.777548	0.214003
seq12/frame00056.png	35.762150	200.613700	-6.811033	-0.580701	0.029001	-0.805183	0.116731
seq12/frame00055.png	35.744870	200.771700	-7.216219	-0.583789	-0.008700	-0.808921	0.069003
seq12/frame00054.png	35.602330	200.703500	-7.747679	-0.617464	0.019566	-0.779379	0.104520
seq12/frame00053.png	35.509370	200.698400	-8.338686	-0.664469	0.035694	-0.738966	0.105532
seq12/frame00061.png	36.810670	200.898000	-5.577147	-0.494919	0.178761	-0.827197	0.197092
seq12/frame00060.png	36.889890	200.730600	-5.990301	-0.508151	0.155210	-0.812512	0.239827
seq12/frame00062.png	36.949610	200.978100	-4.998369	-0.581628	0.153774	-0.779433	0.174780
seq4/frame00208.png	41.164040	200.853000	-4.402418	-0.688842	0.149100	-0.687111	0.176480
seq4/frame00207.png	40.853030	200.875600	-5.115812	-0.704605	0.140064	-0.677118	0.159452
seq12/frame00052.png	35.513050	200.509200	-9.001181	-0.726380	0.046025	-0.676270	0.113637
seq1/frame00133.png	36.283380	200.927600	0.597921	-0.613242	0.021484	-0.781052	0.115888
seq1/frame00132.png	36.438540	200.918500	-0.134440	-0.633192	0.034399	-0.765043	0.112223
seq1/frame00131.png	36.611150	200.931600	-0.836901	-0.662603	0.035159	-0.741489	0.099571
seq1/frame00134.png	36.027210	200.919000	1.263834	-0.604562	0.029022	-0.785111	0.131392
seq1/frame00135.png	35.746020	200.973000	1.881445	-0.600104	0.032776	-0.788702	0.129422
seq12/frame00068.png	37.012280	200.885400	-1.042074	-0.713814	0.085855	-0.681451	0.136836
seq1/frame00130.png	36.657740	200.885200	-1.566839	-0.701501	0.043536	-0.700603	0.123114
seq12/frame00090.png	40.107770	201.327200	5.718393	-0.479904	0.008794	-0.872238	0.093891
seq12/frame00091.png	39.672420	201.316200	6.345594	-0.419381	0.011472	-0.905112	0.068996
seq1/frame00137.png	34.808390	200.994000	3.087839	-0.576158	0.031834	-0.807376	0.123174
seq1/frame00138.png	34.274130	200.966100	3.649515	-0.596988	0.047655	-0.791797	0.119969
seq1/frame00139.png	33.913840	201.007400	4.203661	-0.591787	0.049336	-0.792270	0.140225
seq1/frame00140.png	33.415600	201.030600	4.664206	-0.573585	0.030500	-0.807606	0.133575
seq2/frame00206.png	40.321510	201.340000	6.229391	-0.440238	0.049507	-0.889666	0.110609
seq2/frame00207.png	39.889400	201.417600	6.921431	-0.436628	0.041344	-0.891575	0.112876
seq12/frame00092.png	39.367910	201.340400	6.851118	-0.420721	0.058421	-0.890711	0.161908
seq12/frame00108.png	30.697790	201.440400	7.853319	-0.658190	0.058056	-0.739270	0.129981
seq12/frame00109.png	30.158080	201.210300	7.533247	-0.659214	0.030196	-0.745774	0.091358
seq12/frame00107.png	31.302400	200.987800	8.260576	-0.651985	0.075046	-0.748174	0.097566
seq12/frame00106.png	31.905140	201.319400	8.759398	-0.643695	0.058020	-0.754148	0.116410
seq12/frame00110.png	29.336630	200.975000	7.158239	-0.705647	0.032394	-0.702730	0.084756
seq12/frame00111.png	28.822890	201.082100	7.154943	-0.699324	0.043659	-0.708155	0.086929
seq12/frame00112.png	28.137420	200.866000	7.052176	-0.709501	0.023626	-0.700422	0.073892
seq12/frame00113.png	27.522530	200.934400	7.127115	-0.676531	0.050998	-0.722996	0.130317
seq12/frame00114.png	26.982890	200.858500	7.309416	-0.664325	0.085009	-0.724941	0.160957
seq12/frame00115.png	26.582040	200.838200	7.625853	-0.646694	0.110973	-0.729431	0.193398
seq12/frame00119.png	24.541720	200.867100	8.489004	-0.607921	0.098927	-0.768533	0.173215
seq12/frame00120.png	24.267320	200.922700	8.886026	-0.593431	0.071239	-0.785815	0.158934
seq12/frame00121.png	23.946940	200.969100	9.225325	-0.571977	0.082905	-0.799544	0.163398
seq12/frame00122.png	23.705980	200.980300	9.508898	-0.545241	0.086773	-0.814143	0.179872
seq12/frame00118.png	25.025900	200.934600	8.365915	-0.629171	0.127996	-0.741735	0.193881
seq12/frame00123.png	23.648000	200.900200	10.157840	-0.460685	0.092256	-0.868436	0.158358
seq12/frame00124.png	23.491020	200.915600	10.491530	-0.471273	0.084596	-0.863740	0.157162
seq12/frame00125.png	23.313180	201.015800	11.080110	-0.496091	0.061098	-0.854922	0.138813
seq12/frame00126.png	23.016380	200.939100	11.494760	-0.485811	0.069361	-0.859801	0.141134
seq12/frame00127.png	22.594490	200.981800	11.751370	-0.506294	0.070789	-0.846637	0.147855
seq12/frame00128.png	22.288960	200.839000	12.246380	-0.513950	0.061880	-0.840844	0.158137
seq12/frame00117.png	25.620250	200.876600	8.151892	-0.666062	0.159129	-0.699943	0.202781
seq1/frame00158.png	21.910670	200.900600	10.940160	-0.388981	0.052258	-0.911873	0.120209
seq1/frame00159.png	21.319230	200.749800	11.308490	-0.409051	0.036469	-0.903121	0.125377
seq1/frame00160.png	20.644950	200.934500	11.701380	-0.416158	0.037519	-0.895824	0.151341
seq1/frame00161.png	20.065630	200.874700	12.070470	-0.386464	0.032571	-0.912257	0.131800
seq12/frame00129.png	21.822660	200.809200	12.739990	-0.542342	0.050813	-0.817374	0.187572
seq12/frame00130.png	21.476090	200.786100	13.366100	-0.563958	0.064793	-0.804112	0.176515
